filename,category,source_dataset,source_id,source_group,source_filename,source_sha256,derived_sha256,variant_index,event_time_s,sample_rate_hz,duration_s,seed,transform_name,event_offset_s,gain_db,speed_factor,highpass_hz,lowpass_hz,compression_drive,signal_to_noise_db,background_scale,background_file,background_category,background_source_group,limiter_gain
glass_breaking__esc50__fold_2__112213__0009__r0__aug3.wav,glass_breaking,ESC-50,112213,esc-50:112213,glass_breaking__esc50__fold_2__112213__0009__r0.wav,a6b60fb2268d7f0ceda0ff6f798d2d51b4ceb08218b3ac5ca91980a42d9c706b,72a59d788388ba44e5de97b89edea9ccdeaff62f8e13099f8a76370ec58f8e6c,3,2.422018,44100,1.0,451,position_filter_background,0.258195,3.7318,1.0,150.515,6327.033,1.0,24.6065,0.04759909,2-102567-C-35.wav,washing_machine,esc50:102567,0.7838019
glass_breaking__esc50__fold_2__112213__0009__r0__aug4.wav,glass_breaking,ESC-50,112213,esc-50:112213,glass_breaking__esc50__fold_2__112213__0009__r0.wav,a6b60fb2268d7f0ceda0ff6f798d2d51b4ceb08218b3ac5ca91980a42d9c706b,48b883944ab8d3fcc56b366ef33d7d840134c3aaba324549d682e5e4989df134,4,2.422018,44100,1.0,451,position_speed_gain,0.275538,-4.3816,0.975354,,,1.0,,,,,,1.0
glass_breaking__esc50__fold_2__112213__0009__r0__aug5.wav,glass_breaking,ESC-50,112213,esc-50:112213,glass_breaking__esc50__fold_2__112213__0009__r0.wav,a6b60fb2268d7f0ceda0ff6f798d2d51b4ceb08218b3ac5ca91980a42d9c706b,10a542a4021e32f06a8b98bc0aa8b5a9e40149cb7339cea390ee6dd89a7c7f88,5,2.422018,44100,1.0,451,position_compression_background,0.318281,-0.0874,1.0,,,1.327,16.2275,0.09896344,1-30709-A-23.wav,breathing,esc50:30709,0.92005401
glass_breaking__esc50__fold_2__112213__0010__r0__aug0.wav,glass_breaking,ESC-50,112213,esc-50:112213,glass_breaking__esc50__fold_2__112213__0010__r0.wav,d1d705535a4506b6e7f94c8ebff688bc0aa8bc115b42e8daf13542bec4f90ac7,4ada6a65f7b8b4a93a075b67cbd42d428a1b1bc99e018c7cb5241bb6aefd6a50,0,2.541746,44100,1.0,451,position_only,0.338308,0.0,1.0,,,1.0,,,,,,1.0
glass_breaking__esc50__fold_2__112213__0010__r0__aug1.wav,glass_breaking,ESC-50,112213,esc-50:112213,glass_breaking__esc50__fold_2__112213__0010__r0.wav,d1d705535a4506b6e7f94c8ebff688bc0aa8bc115b42e8daf13542bec4f90ac7,d67a83c5a127978a2e4611d0f60c26093fb61bbb40804595753ead8c0ee0e101,1,2.541746,44100,1.0,451,position_gain,0.209013,-8.9213,1.0,,,1.0,,,,,,1.0
glass_breaking__esc50__fold_2__112213__0010__r0__aug2.wav,glass_breaking,ESC-50,112213,esc-50:112213,glass_breaking__esc50__fold_2__112213__0010__r0.wav,d1d705535a4506b6e7f94c8ebff688bc0aa8bc115b42e8daf13542bec4f90ac7,a36e1980415d3ce308aa63abc9440714fa82f01452b498cc937ee961c82c4d50,2,2.541746,44100,1.0,451,position_gain_background,0.218777,1.1104,1.0,,,1.0,15.5198,0.35480769,1-21935-A-38.wav,clock_tick,esc50:21935,1.0
glass_breaking__esc50__fold_2__112213__0010__r0__aug3.wav,glass_breaking,ESC-50,112213,esc-50:112213,glass_breaking__esc50__fold_2__112213__0010__r0.wav,d1d705535a4506b6e7f94c8ebff688bc0aa8bc115b42e8daf13542bec4f90ac7,6b83f64f6155b384e06f024c69e75f5aa2749acbadc24bb7bc87e5520da3fbf7,3,2.541746,44100,1.0,451,position_filter_background,0.322793,-11.4467,1.0,255.192,6465.754,1.0,22.8071,0.00535347,1-91359-B-11.wav,sea_waves,esc50:91359,1.0
glass_breaking__esc50__fold_2__112213__0010__r0__aug4.wav,glass_breaking,ESC-50,112213,esc-50:112213,glass_breaking__esc50__fold_2__112213__0010__r0.wav,d1d705535a4506b6e7f94c8ebff688bc0aa8bc115b42e8daf13542bec4f90ac7,0ba5cba8000c09c58ffd7a1e9e252693c03803c67459fdaf08bf622fe55b137b,4,2.541746,44100,1.0,451,position_speed_gain,0.137053,-8.501,1.006273,,,1.0,,,,,,1.0
glass_breaking__esc50__fold_2__112213__0010__r0__aug5.wav,glass_breaking,ESC-50,112213,esc-50:112213,glass_breaking__esc50__fold_2__112213__0010__r0.wav,d1d705535a4506b6e7f94c8ebff688bc0aa8bc115b42e8daf13542bec4f90ac7,3f1979a4ef0e293e7a28d3a843768595a6540c35d75ea8da79b60719756ab862,5,2.541746,44100,1.0,451,position_compression_background,0.23848,-1.334,1.0,,,1.58648,22.5014,0.20204396,3-171041-A-38.wav,clock_tick,esc50:171041,1.0
glass_breaking__esc50__fold_2__141563__0011__r0__aug0.wav,glass_breaking,ESC-50,141563,esc-50:141563,glass_breaking__esc50__fold_2__141563__0011__r0.wav,3ef4dae6a116b3d18a0f9f18d4373f0247debb168b0718eee89c0a30a38890c7,dcccbc85ff306561a896dbd150aa4a5bb8e016cba79f192d0e8d95033a77237c,0,0.192086,44100,1.0,451,position_only,0.301235,0.0,1.0,,,1.0,,,,,,1.0
glass_breaking__esc50__fold_2__141563__0011__r0__aug1.wav,glass_breaking,ESC-50,141563,esc-50:141563,glass_breaking__esc50__fold_2__141563__0011__r0.wav,3ef4dae6a116b3d18a0f9f18d4373f0247debb168b0718eee89c0a30a38890c7,1e495eae1627f165fd667ecdb8b94694436283dd16cec54cff7deaab244f66ae,1,0.192086,44100,1.0,451,position_gain,0.129102,-0.3694,1.0,,,1.0,,,,,,1.0
glass_breaking__esc50__fold_2__141563__0011__r0__aug2.wav,glass_breaking,ESC-50,141563,esc-50:141563,glass_breaking__esc50__fold_2__141563__0011__r0.wav,3ef4dae6a116b3d18a0f9f18d4373f0247debb168b0718eee89c0a30a38890c7,44bdae854c04b18c058232ff89afcebd360d95fc4c7837c099d46201d85eac30,2,0.192086,44100,1.0,451,position_gain_background,0.275371,-1.1736,1.0,,,1.0,12.1855,0.43344791,2-118459-B-32.wav,keyboard_typing,esc50:118459,1.0
glass_breaking__esc50__fold_2__141563__0011__r0__aug3.wav,glass_breaking,ESC-50,141563,esc-50:141563,glass_breaking__esc50__fold_2__141563__0011__r0.wav,3ef4dae6a116b3d18a0f9f18d4373f0247debb168b0718eee89c0a30a38890c7,ba6f42ad3d4953c62e1d770636cc15ca1c7a30350689e903b69b2a600c437a25,3,0.192086,44100,1.0,451,position_filter_background,0.128287,1.9471,1.0,98.232,6069.378,1.0,15.8071,0.09148616,3-144827-A-11.wav,sea_waves,esc50:144827,1.0
glass_breaking__esc50__fold_2__141563__0011__r0__aug4.wav,glass_breaking,ESC-50,141563,esc-50:141563,glass_breaking__esc50__fold_2__141563__0011__r0.wav,3ef4dae6a116b3d18a0f9f18d4373f0247debb168b0718eee89c0a30a38890c7,27dc234571da20d97560a33637d83fb6582ad1bc575167379473252796427f52,4,0.192086,44100,1.0,451,position_speed_gain,0.303223,-5.7619,1.021932,,,1.0,,,,,,1.0
glass_breaking__esc50__fold_2__141563__0011__r0__aug5.wav,glass_breaking,ESC-50,141563,esc-50:141563,glass_breaking__esc50__fold_2__141563__0011__r0.wav,3ef4dae6a116b3d18a0f9f18d4373f0247debb168b0718eee89c0a30a38890c7,24e8396a1951a15906e3e5b3ede137a353d22e33e92241ae4705ad3f5aa49c2d,5,0.192086,44100,1.0,451,position_compression_background,0.206647,-6.0762,1.0,,,1.60836,20.2393,6.14677803,1-49098-A-35.wav,washing_machine,esc50:49098,1.0
glass_breaking__esc50__fold_2__173559__0012__r0__aug0.wav,glass_breaking,ESC-50,173559,esc-50:173559,glass_breaking__esc50__fold_2__173559__0012__r0.wav,e60d74d17651551cb82e4fd8a542ceae3f278da1a6b4393fe9e704c786ff4125,773d6db06fe0ad564906711648e887c6e466c04589a0136f200d2eb5f79a4ea5,0,2.576667,44100,1.0,451,position_only,0.328536,0.0,1.0,,,1.0,,,,,,1.0
glass_breaking__esc50__fold_2__173559__0012__r0__aug1.wav,glass_breaking,ESC-50,173559,esc-50:173559,glass_breaking__esc50__fold_2__173559__0012__r0.wav,e60d74d17651551cb82e4fd8a542ceae3f278da1a6b4393fe9e704c786ff4125,ca6a0158b85536b099884f130d2248a266286028cfccd31db34ed82bfde1137b,1,2.576667,44100,1.0,451,position_gain,0.291719,-0.3366,1.0,,,1.0,,,,,,1.0
glass_breaking__esc50__fold_2__173559__0012__r0__aug2.wav,glass_breaking,ESC-50,173559,esc-50:173559,glass_breaking__esc50__fold_2__173559__0012__r0.wav,e60d74d17651551cb82e4fd8a542ceae3f278da1a6b4393fe9e704c786ff4125,4ee19f78c6e60b4670beee6db74cf4f9c4af72b4e653b35396eb5813483651cb,2,2.576667,44100,1.0,451,position_gain_background,0.31269,-6.8749,1.0,,,1.0,19.4471,0.01090462,3-144128-A-23.wav,breathing,esc50:144128,1.0
glass_breaking__esc50__fold_2__173559__0012__r0__aug3.wav,glass_breaking,ESC-50,173559,esc-50:173559,glass_breaking__esc50__fold_2__173559__0012__r0.wav,e60d74d17651551cb82e4fd8a542ceae3f278da1a6b4393fe9e704c786ff4125,61459e79d560663d27a7d54fdc3d78d30f455ff8711247bce9a30782bcfe57ce,3,2.576667,44100,1.0,451,position_filter_background,0.276131,0.8414,1.0,220.686,6599.065,1.0,24.9045,0.00402412,1-84393-A-32.wav,keyboard_typing,esc50:84393,1.0
glass_breaking__esc50__fold_2__173559__0012__r0__aug4.wav,glass_breaking,ESC-50,173559,esc-50:173559,glass_breaking__esc50__fold_2__173559__0012__r0.wav,e60d74d17651551cb82e4fd8a542ceae3f278da1a6b4393fe9e704c786ff4125,2aaf77460f0cdff8b486f962723f71cdbf5fb0e82f447e68262d353e0c54524c,4,2.576667,44100,1.0,451,position_speed_gain,0.266685,-10.7161,0.978108,,,1.0,,,,,,1.0
glass_breaking__esc50__fold_2__173559__0012__r0__aug5.wav,glass_breaking,ESC-50,173559,esc-50:173559,glass_breaking__esc50__fold_2__173559__0012__r0.wav,e60d74d17651551cb82e4fd8a542ceae3f278da1a6b4393fe9e704c786ff4125,ec13029e4f01926e3814a971bc706d76cb2755bda7fa6323fd68e42067301cc9,5,2.576667,44100,1.0,451,position_compression_background,0.180691,3.5677,1.0,,,1.59906,23.6356,0.04856649,1-36402-A-23.wav,breathing,esc50:36402,1.0
glass_breaking__esc50__fold_2__173607__0013__r0__aug0.wav,glass_breaking,ESC-50,173607,esc-50:173607,glass_breaking__esc50__fold_2__173607__0013__r0.wav,55cc07864f3f8195e51bbdf10fda1601df6b5ff0d5f486a356d79b60c0beb3d6,861beef1992edec308660810a7a5b1f1338ac6d768e84b8296425cb65e7a9d7d,0,0.02746,44100,1.0,451,position_only,0.347713,0.0,1.0,,,1.0,,,,,,0.89125094
glass_breaking__esc50__fold_2__173607__0013__r0__aug1.wav,glass_breaking,ESC-50,173607,esc-50:173607,glass_breaking__esc50__fold_2__173607__0013__r0.wav,55cc07864f3f8195e51bbdf10fda1601df6b5ff0d5f486a356d79b60c0beb3d6,e2b754b85fc923433efaeb927d3a4a16c5a77bc3f49e08027a5ff8678ce4cb7f,1,0.02746,44100,1.0,451,position_gain,0.271774,3.0806,1.0,,,1.0,,,,,,0.62512963
glass_breaking__esc50__fold_2__173607__0013__r0__aug2.wav,glass_breaking,ESC-50,173607,esc-50:173607,glass_breaking__esc50__fold_2__173607__0013__r0.wav,55cc07864f3f8195e51bbdf10fda1601df6b5ff0d5f486a356d79b60c0beb3d6,5194fa9635a0754835bf94c59bbecab987fb022701326ad66a5cd197af8abde4,2,0.02746,44100,1.0,451,position_gain_background,0.239315,-7.0486,1.0,,,1.0,22.6405,0.03003454,1-91359-A-11.wav,sea_waves,esc50:91359,1.0
glass_breaking__esc50__fold_2__173607__0013__r0__aug3.wav,glass_breaking,ESC-50,173607,esc-50:173607,glass_breaking__esc50__fold_2__173607__0013__r0.wav,55cc07864f3f8195e51bbdf10fda1601df6b5ff0d5f486a356d79b60c0beb3d6,d052c928d515cd2c7459c674a8daa2bf2bae0876a5d126e86c00c7d110772bd3,3,0.02746,44100,1.0,451,position_filter_background,0.336987,-1.3963,1.0,192.344,6574.88,1.0,15.3551,0.12446878,2-155801-A-11.wav,sea_waves,esc50:155801,0.71427914
glass_breaking__esc50__fold_2__173607__0013__r0__aug4.wav,glass_breaking,ESC-50,173607,esc-50:173607,glass_breaking__esc50__fold_2__173607__0013__r0.wav,55cc07864f3f8195e51bbdf10fda1601df6b5ff0d5f486a356d79b60c0beb3d6,4757170f9a6c65e26214de9ebd318d34dfabd951e44d49814caabe2d6cdcf7f1,4,0.02746,44100,1.0,451,position_speed_gain,0.29053,0.546,0.98347,,,1.0,,,,,,0.7787266
glass_breaking__esc50__fold_2__173607__0013__r0__aug5.wav,glass_breaking,ESC-50,173607,esc-50:173607,glass_breaking__esc50__fold_2__173607__0013__r0.wav,55cc07864f3f8195e51bbdf10fda1601df6b5ff0d5f486a356d79b60c0beb3d6,1fa7242b29b007a445cdd53389bf4eea5f7c4cf3bf3be5490e3cfc91b0087d61,5,0.02746,44100,1.0,451,position_compression_background,0.299983,-1.2489,1.0,,,1.21449,13.3356,0.35194229,3-144128-B-23.wav,breathing,esc50:144128,0.95044227
glass_breaking__esc50__fold_2__173618__0014__r0__aug0.wav,glass_breaking,ESC-50,173618,esc-50:173618,glass_breaking__esc50__fold_2__173618__0014__r0.wav,9170ecdc0903514ded47782447d6f0828d752ebc9765fa0cb257f869529dd830,9c226f4ed4a253992554e331e6ce3a33a767c57cf19040e5099a58901d3c17d7,0,0.022472,44100,1.0,451,position_only,0.231386,0.0,1.0,,,1.0,,,,,,0.89125094
glass_breaking__esc50__fold_2__173618__0014__r0__aug1.wav,glass_breaking,ESC-50,173618,esc-50:173618,glass_breaking__esc50__fold_2__173618__0014__r0.wav,9170ecdc0903514ded47782447d6f0828d752ebc9765fa0cb257f869529dd830,1948313044bf6b8c27cae89549b64a25b23af56015fc242991d1814120e97dbe,1,0.022472,44100,1.0,451,position_gain,0.202967,-7.6621,1.0,,,1.0,,,,,,1.0
glass_breaking__esc50__fold_2__173618__0014__r0__aug2.wav,glass_breaking,ESC-50,173618,esc-50:173618,glass_breaking__esc50__fold_2__173618__0014__r0.wav,9170ecdc0903514ded47782447d6f0828d752ebc9765fa0cb257f869529dd830,68546ed4af6ad00c9030a5e49eb2e1ddd0dd6ceff961ed6acebe37cca4962aaf,2,0.022472,44100,1.0,451,position_gain_background,0.196862,-8.3274,1.0,,,1.0,20.5763,0.16159652,1-28135-B-11.wav,sea_waves,esc50:28135,1.0
glass_breaking__esc50__fold_2__173618__0014__r0__aug3.wav,glass_breaking,ESC-50,173618,esc-50:173618,glass_breaking__esc50__fold_2__173618__0014__r0.wav,9170ecdc0903514ded47782447d6f0828d752ebc9765fa0cb257f869529dd830,56269f2c4d441cc0baf9acc37e91a70f20564496a8e246ab340910e69d44aebe,3,0.022472,44100,1.0,451,position_filter_background,0.274227,2.6649,1.0,182.591,7367.404,1.0,10.2346,2.83224354,2-54961-A-23.wav,breathing,esc50:54961,0.37161381
glass_breaking__esc50__fold_2__173618__0014__r0__aug4.wav,glass_breaking,ESC-50,173618,esc-50:173618,glass_breaking__esc50__fold_2__173618__0014__r0.wav,9170ecdc0903514ded47782447d6f0828d752ebc9765fa0cb257f869529dd830,e68a5877c0dba65524b4cab41ee369c089545c8f5168f0e49f3476f6ca21ebbd,4,0.022472,44100,1.0,451,position_speed_gain,0.180979,-10.053,0.993545,,,1.0,,,,,,1.0
glass_breaking__esc50__fold_2__173618__0014__r0__aug5.wav,glass_breaking,ESC-50,173618,esc-50:173618,glass_breaking__esc50__fold_2__173618__0014__r0.wav,9170ecdc0903514ded47782447d6f0828d752ebc9765fa0cb257f869529dd830,b8d7ae36899bbfc1a937935c47f08444780956e4614d0bdc4d6cce0da0084dfa,5,0.022472,44100,1.0,451,position_compression_background,0.320551,4.908,1.0,,,1.48842,23.6766,0.18784858,3-144827-A-11.wav,sea_waves,esc50:144827,0.81140228
glass_breaking__esc50__fold_2__250710__0015__r0__aug0.wav,glass_breaking,ESC-50,250710,esc-50:250710,glass_breaking__esc50__fold_2__250710__0015__r0.wav,ca0b7286ded500bd1f1928ef96ad5c35704bec66a790181afeb17ec7d995dbac,34045c3b9132af895311c3a5842ebd64e536a1cedc62f953123ece362b58986b,0,1.030181,44100,1.0,451,position_only,0.188806,0.0,1.0,,,1.0,,,,,,1.0
glass_breaking__esc50__fold_2__250710__0015__r0__aug1.wav,glass_breaking,ESC-50,250710,esc-50:250710,glass_breaking__esc50__fold_2__250710__0015__r0.wav,ca0b7286ded500bd1f1928ef96ad5c35704bec66a790181afeb17ec7d995dbac,59c10dc344d0db539cfbc51f741d967da8b01896365c16c79e57435d794494b0,1,1.030181,44100,1.0,451,position_gain,0.218793,-0.2786,1.0,,,1.0,,,,,,1.0
glass_breaking__esc50__fold_2__250710__0015__r0__aug2.wav,glass_breaking,ESC-50,250710,esc-50:250710,glass_breaking__esc50__fold_2__250710__0015__r0.wav,ca0b7286ded500bd1f1928ef96ad5c35704bec66a790181afeb17ec7d995dbac,f66d6d72cf15fa367eeeb396cc6626c0c339e365cbd51550a4da42f4a81fc484,2,1.030181,44100,1.0,451,position_gain_background,0.219713,-1.2254,1.0,,,1.0,13.784,0.2456758,2-82455-A-23.wav,breathing,esc50:82455,1.0
glass_breaking__esc50__fold_2__250710__0015__r0__aug3.wav,glass_breaking,ESC-50,250710,esc-50:250710,glass_breaking__esc50__fold_2__250710__0015__r0.wav,ca0b7286ded500bd1f1928ef96ad5c35704bec66a790181afeb17ec7d995dbac,66558d6218368f36251be89a62bfd904258b1df3ccd10670c4be8ba211a13a96,3,1.030181,44100,1.0,451,position_filter_background,0.235107,-11.5791,1.0,180.25,7681.145,1.0,23.8126,0.00284825,3-188726-A-35.wav,washing_machine,esc50:188726,1.0
glass_breaking__esc50__fold_2__250710__0015__r0__aug4.wav,glass_breaking,ESC-50,250710,esc-50:250710,glass_breaking__esc50__fold_2__250710__0015__r0.wav,ca0b7286ded500bd1f1928ef96ad5c35704bec66a790181afeb17ec7d995dbac,777ce3306961f61b16bfaf9ac6f232f9eb4f131d46f7ddd16684c6c66587b484,4,1.030181,44100,1.0,451,position_speed_gain,0.35,-0.4546,0.993779,,,1.0,,,,,,1.0
glass_breaking__esc50__fold_2__250710__0015__r0__aug5.wav,glass_breaking,ESC-50,250710,esc-50:250710,glass_breaking__esc50__fold_2__250710__0015__r0.wav,ca0b7286ded500bd1f1928ef96ad5c35704bec66a790181afeb17ec7d995dbac,a4e9cea8552013ba519fe01505aa5ed050e56548e8e840225730454a9743e4a3,5,1.030181,44100,1.0,451,position_compression_background,0.285413,-5.7451,1.0,,,1.28183,20.3276,0.14948693,3-164688-A-38.wav,clock_tick,esc50:164688,1.0
glass_breaking__esc50__fold_3__203371__0016__r0__aug0.wav,glass_breaking,ESC-50,203371,esc-50:203371,glass_breaking__esc50__fold_3__203371__0016__r0.wav,60a600ff3e1ac00b41c60b0e3979ee8b1b46ebfcbc370523389094e4fbda415b,bfeaee93a9dd02633eab60116e623b96b87bac9d43b52c10828e336045a1e104,0,0.022472,44100,1.0,451,position_only,0.213401,0.0,1.0,,,1.0,,,,,,0.89125094
glass_breaking__esc50__fold_3__203371__0016__r0__aug1.wav,glass_breaking,ESC-50,203371,esc-50:203371,glass_breaking__esc50__fold_3__203371__0016__r0.wav,60a600ff3e1ac00b41c60b0e3979ee8b1b46ebfcbc370523389094e4fbda415b,97b308d51d3be357e438cad7f6dc0df72bc7696ae468be9922449f6b92876060,1,0.022472,44100,1.0,451,position_gain,0.351573,1.5223,1.0,,,1.0,,,,,,0.74797266
glass_breaking__esc50__fold_3__203371__0016__r0__aug2.wav,glass_breaking,ESC-50,203371,esc-50:203371,glass_breaking__esc50__fold_3__203371__0016__r0.wav,60a600ff3e1ac00b41c60b0e3979ee8b1b46ebfcbc370523389094e4fbda415b,cd8da37bba707b594573eaed1b100f505eac351ccafbc13b991b9ca153b82ed7,2,0.022472,44100,1.0,451,position_gain_background,0.300729,4.7658,1.0,,,1.0,15.5472,4.06047918,1-61212-A-32.wav,keyboard_typing,esc50:61212,0.48695362
glass_breaking__esc50__fold_3__203371__0016__r0__aug3.wav,glass_breaking,ESC-50,203371,esc-50:203371,glass_breaking__esc50__fold_3__203371__0016__r0.wav,60a600ff3e1ac00b41c60b0e3979ee8b1b46ebfcbc370523389094e4fbda415b,1262130cdcd2d4d542720790fb4793df2db5fe01a2a2d7b0131b2e01e751ac5b,3,0.022472,44100,1.0,451,position_filter_background,0.257188,-9.7059,1.0,163.816,7184.239,1.0,24.3707,0.33311979,3-166125-A-23.wav,breathing,esc50:166125,1.0
glass_breaking__esc50__fold_3__203371__0016__r0__aug4.wav,glass_breaking,ESC-50,203371,esc-50:203371,glass_breaking__esc50__fold_3__203371__0016__r0.wav,60a600ff3e1ac00b41c60b0e3979ee8b1b46ebfcbc370523389094e4fbda415b,51a288d295f11e2357f559af9c2632f431ed33bba5b6299f69e61a2f69d082fa,4,0.022472,44100,1.0,451,position_speed_gain,0.2588,-8.0072,0.965576,,,1.0,,,,,,1.0
glass_breaking__esc50__fold_3__203371__0016__r0__aug5.wav,glass_breaking,ESC-50,203371,esc-50:203371,glass_breaking__esc50__fold_3__203371__0016__r0.wav,60a600ff3e1ac00b41c60b0e3979ee8b1b46ebfcbc370523389094e4fbda415b,6366e331285ef12f77fecc4822f124fb6a63c4fb1506d43e390a69edc2599402,5,0.022472,44100,1.0,451,position_compression_background,0.106922,3.034,1.0,,,1.55862,21.2945,3.94280876,1-62850-A-38.wav,clock_tick,esc50:62850,0.83254286
glass_breaking__esc50__fold_3__203373__0017__r0__aug0.wav,glass_breaking,ESC-50,203373,esc-50:203373,glass_breaking__esc50__fold_3__203373__0017__r0.wav,beb0605537f3fe20e98b54f19f20842d92b7a95f9408dee41e620a8955b33111,369edfb96e1979f13657a35448d45492860493f6c4772f5759945778a0acf07a,0,0.261927,44100,1.0,451,position_only,0.112732,0.0,1.0,,,1.0,,,,,,0.97817895
glass_breaking__esc50__fold_3__203373__0017__r0__aug1.wav,glass_breaking,ESC-50,203373,esc-50:203373,glass_breaking__esc50__fold_3__203373__0017__r0.wav,beb0605537f3fe20e98b54f19f20842d92b7a95f9408dee41e620a8955b33111,7f467cce7c86d953407d58eceb310e6d48f5ecd9783109b322472419181e45e5,1,0.261927,44100,1.0,451,position_gain,0.239056,2.7893,1.0,,,1.0,,,,,,0.64644767
glass_breaking__esc50__fold_3__203373__0017__r0__aug2.wav,glass_breaking,ESC-50,203373,esc-50:203373,glass_breaking__esc50__fold_3__203373__0017__r0.wav,beb0605537f3fe20e98b54f19f20842d92b7a95f9408dee41e620a8955b33111,55e9baeb687be2937c871458c19826b91527e63ea19d2d467c8194bacef8fd7a,2,0.261927,44100,1.0,451,position_gain_background,0.323357,-6.8732,1.0,,,1.0,23.113,0.03176232,1-30709-A-23.wav,breathing,esc50:30709,1.0
glass_breaking__esc50__fold_3__203373__0017__r0__aug3.wav,glass_breaking,ESC-50,203373,esc-50:203373,glass_breaking__esc50__fold_3__203373__0017__r0.wav,beb0605537f3fe20e98b54f19f20842d92b7a95f9408dee41e620a8955b33111,ed13bd52f72c763db70d0302b234fb78da50681c181fa26b736828851876aa1f,3,0.261927,44100,1.0,451,position_filter_background,0.108488,-7.0664,1.0,123.344,7480.241,1.0,19.0554,0.02580356,1-62594-A-32.wav,keyboard_typing,esc50:62594,1.0
glass_breaking__esc50__fold_3__203373__0017__r0__aug4.wav,glass_breaking,ESC-50,203373,esc-50:203373,glass_breaking__esc50__fold_3__203373__0017__r0.wav,beb0605537f3fe20e98b54f19f20842d92b7a95f9408dee41e620a8955b33111,ac5cc6ee2859eb012ebf6f75c944ab1b238b4599e6445583ad5040a5b95ca727,4,0.261927,44100,1.0,451,position_speed_gain,0.102879,3.3061,1.002473,,,1.0,,,,,,0.66787742
glass_breaking__esc50__fold_3__203373__0017__r0__aug5.wav,glass_breaking,ESC-50,203373,esc-50:203373,glass_breaking__esc50__fold_3__203373__0017__r0.wav,beb0605537f3fe20e98b54f19f20842d92b7a95f9408dee41e620a8955b33111,4f56f7c500dd6bf40f2eae9176358fe465eb29c99bc4d88ff5fd42f2398c53dd,5,0.261927,44100,1.0,451,position_compression_background,0.217129,-5.0369,1.0,,,1.33107,19.9266,0.08974721,2-132157-B-11.wav,sea_waves,esc50:132157,1.0
glass_breaking__esc50__fold_3__203374__0018__r0__aug0.wav,glass_breaking,ESC-50,203374,esc-50:203374,glass_breaking__esc50__fold_3__203374__0018__r0.wav,d2d0b97a0ad01b927a83605cd4e5cc988c4b868e1e01a4fa874563c038e16473,9e5104582ecf1e224b489dcbf71052824d99482b2d3d670fcaceb4b5e92c97e4,0,0.466463,44100,1.0,451,position_only,0.322874,0.0,1.0,,,1.0,,,,,,1.0
glass_breaking__esc50__fold_3__203374__0018__r0__aug1.wav,glass_breaking,ESC-50,203374,esc-50:203374,glass_breaking__esc50__fold_3__203374__0018__r0.wav,d2d0b97a0ad01b927a83605cd4e5cc988c4b868e1e01a4fa874563c038e16473,066e5e42d44ba429a69b43e1895718d83e3113fe53f4b52a58a12be4505b4c7c,1,0.466463,44100,1.0,451,position_gain,0.219831,-10.7019,1.0,,,1.0,,,,,,1.0
glass_breaking__esc50__fold_3__203374__0018__r0__aug2.wav,glass_breaking,ESC-50,203374,esc-50:203374,glass_breaking__esc50__fold_3__203374__0018__r0.wav,d2d0b97a0ad01b927a83605cd4e5cc988c4b868e1e01a4fa874563c038e16473,6c88e3fb7891f66dea0951cc3635e8dcb6557caf5f30ba31d1bef3c554d8deaa,2,0.466463,44100,1.0,451,position_gain_background,0.11912,2.9703,1.0,,,1.0,11.0155,2.48606652,1-62849-A-38.wav,clock_tick,esc50:62849,0.82854414
glass_breaking__esc50__fold_3__203374__0018__r0__aug3.wav,glass_breaking,ESC-50,203374,esc-50:203374,glass_breaking__esc50__fold_3__203374__0018__r0.wav,d2d0b97a0ad01b927a83605cd4e5cc988c4b868e1e01a4fa874563c038e16473,e47c0d8db5f5194da1760bd1e1614f20986d5eab46453f70491b58fd6fddaec6,3,0.466463,44100,1.0,451,position_filter_background,0.270952,-1.1603,1.0,155.034,6240.056,1.0,18.5849,0.01980452,2-132157-B-11.wav,sea_waves,esc50:132157,1.0
glass_breaking__esc50__fold_3__203374__0018__r0__aug4.wav,glass_breaking,ESC-50,203374,esc-50:203374,glass_breaking__esc50__fold_3__203374__0018__r0.wav,d2d0b97a0ad01b927a83605cd4e5cc988c4b868e1e01a4fa874563c038e16473,64b2bd550b7bb5b6e7c3b3186e950982a614f70aa20c67dd3e1d07b14042fb97,4,0.466463,44100,1.0,451,position_speed_gain,0.134087,-4.1384,0.99244,,,1.0,,,,,,1.0
