dataset_role,filename,category,original_category,background_group,source_dataset,source_partition,source_id,source_filename,source_labels
train,thunderstorm__fsd50k__dev__158989__0075__r0.wav,hazard_any,thunderstorm,,FSD50K,dev,158989,158989.wav,thunderstorm
train,thunderstorm__fsd50k__dev__199755__0114__r0.wav,hazard_any,thunderstorm,,FSD50K,dev,199755,199755.wav,thunderstorm
train,thunderstorm__fsd50k__dev__151198__0065__r0.wav,hazard_any,thunderstorm,,FSD50K,dev,151198,151198.wav,thunderstorm
train,thunderstorm__fsd50k__dev__238690__0165__r0.wav,hazard_any,thunderstorm,,FSD50K,dev,238690,238690.wav,thunderstorm
train,thunderstorm__fsd50k__dev__244581__0187__r0.wav,hazard_any,thunderstorm,,FSD50K,dev,244581,244581.wav,thunderstorm
train,thunderstorm__esc50__fold_2__39945__0014__r0.wav,hazard_any,thunderstorm,,ESC-50,fold_2,39945,2-39945-B-19.wav,thunderstorm
train,thunderstorm__fsd50k__dev__238793__0167__r0.wav,hazard_any,thunderstorm,,FSD50K,dev,238793,238793.wav,thunderstorm
train,thunderstorm__fsd50k__dev__242016__0178__r0.wav,hazard_any,thunderstorm,,FSD50K,dev,242016,242016.wav,thunderstorm
train,thunderstorm__fsd50k__dev__159686__0078__r0.wav,hazard_any,thunderstorm,,FSD50K,dev,159686,159686.wav,thunderstorm
train,thunderstorm__fsd50k__dev__105298__0028__r0.wav,hazard_any,thunderstorm,,FSD50K,dev,105298,105298.wav,thunderstorm
train,thunderstorm__fsd50k__dev__121132__0037__r0.wav,hazard_any,thunderstorm,,FSD50K,dev,121132,121132.wav,thunderstorm
train,thunderstorm__fsd50k__dev__160155__0082__r0.wav,hazard_any,thunderstorm,,FSD50K,dev,160155,160155.wav,thunderstorm
train,thunderstorm__fsd50k__dev__194872__0105__r0.wav,hazard_any,thunderstorm,,FSD50K,dev,194872,194872.wav,thunderstorm
train,thunderstorm__esc50__fold_1__24524__0007__r0.wav,hazard_any,thunderstorm,,ESC-50,fold_1,24524,1-24524-C-19.wav,thunderstorm
train,thunderstorm__fsd50k__dev__199960__0130__r0.wav,hazard_any,thunderstorm,,FSD50K,dev,199960,199960.wav,thunderstorm
train,thunderstorm__esc50__fold_2__104105__0008__r0.wav,hazard_any,thunderstorm,,ESC-50,fold_2,104105,2-104105-A-19.wav,thunderstorm
train,thunderstorm__esc50__fold_2__39945__0013__r0.wav,hazard_any,thunderstorm,,ESC-50,fold_2,39945,2-39945-A-19.wav,thunderstorm
train,thunderstorm__esc50__fold_2__39945__0015__r0.wav,hazard_any,thunderstorm,,ESC-50,fold_2,39945,2-39945-C-19.wav,thunderstorm
train,thunderstorm__fsd50k__dev__151193__0060__r0.wav,hazard_any,thunderstorm,,FSD50K,dev,151193,151193.wav,thunderstorm
train,thunderstorm__fsd50k__dev__160154__0081__r0.wav,hazard_any,thunderstorm,,FSD50K,dev,160154,160154.wav,thunderstorm
train,thunderstorm__fsd50k__dev__244054__0186__r0.wav,hazard_any,thunderstorm,,FSD50K,dev,244054,244054.wav,thunderstorm
train,thunderstorm__fsd50k__dev__216268__0139__r0.wav,hazard_any,thunderstorm,,FSD50K,dev,216268,216268.wav,thunderstorm
train,thunderstorm__fsd50k__dev__120393__0036__r0.wav,hazard_any,thunderstorm,,FSD50K,dev,120393,120393.wav,thunderstorm
train,thunderstorm__fsd50k__dev__243778__0182__r0.wav,hazard_any,thunderstorm,,FSD50K,dev,243778,243778.wav,thunderstorm
train,thunderstorm__fsd50k__dev__199955__0125__r0.wav,hazard_any,thunderstorm,,FSD50K,dev,199955,199955.wav,thunderstorm
train,thunderstorm__fsd50k__dev__160770__0085__r0.wav,hazard_any,thunderstorm,,FSD50K,dev,160770,160770.wav,thunderstorm
validation,dog_bark__esc50__fold_4__182395__0000__r0.wav,hazard_any,dog_bark,,ESC-50,fold_4,182395,4-182395-A-0.wav,dog_bark
validation,dog_bark__esc50__fold_4__183992__0001__r0.wav,hazard_any,dog_bark,,ESC-50,fold_4,183992,4-183992-A-0.wav,dog_bark
validation,dog_bark__esc50__fold_4__184575__0002__r0.wav,hazard_any,dog_bark,,ESC-50,fold_4,184575,4-184575-A-0.wav,dog_bark
validation,dog_bark__esc50__fold_4__191687__0003__r0.wav,hazard_any,dog_bark,,ESC-50,fold_4,191687,4-191687-A-0.wav,dog_bark
validation,dog_bark__esc50__fold_4__192236__0004__r0.wav,hazard_any,dog_bark,,ESC-50,fold_4,192236,4-192236-A-0.wav,dog_bark
validation,dog_bark__esc50__fold_4__194754__0005__r0.wav,hazard_any,dog_bark,,ESC-50,fold_4,194754,4-194754-A-0.wav,dog_bark
validation,dog_bark__esc50__fold_4__199261__0006__r0.wav,hazard_any,dog_bark,,ESC-50,fold_4,199261,4-199261-A-0.wav,dog_bark
validation,dog_bark__esc50__fold_4__207124__0007__r0.wav,hazard_any,dog_bark,,ESC-50,fold_4,207124,4-207124-A-0.wav,dog_bark
validation,dog_bark__fsd50k__dev__107190__0008__r0.wav,hazard_any,dog_bark,,FSD50K,dev,107190,107190.wav,dog_bark
validation,dog_bark__fsd50k__dev__108631__0009__r0.wav,hazard_any,dog_bark,,FSD50K,dev,108631,108631.wav,dog_bark
validation,dog_bark__fsd50k__dev__116400__0010__r0.wav,hazard_any,dog_bark,,FSD50K,dev,116400,116400.wav,dog_bark
validation,dog_bark__fsd50k__dev__11722__0011__r0.wav,hazard_any,dog_bark,,FSD50K,dev,11722,11722.wav,dog_bark
validation,dog_bark__fsd50k__dev__117271__0012__r0.wav,hazard_any,dog_bark,,FSD50K,dev,117271,117271.wav,dog_bark
validation,dog_bark__fsd50k__dev__119420__0013__r0.wav,hazard_any,dog_bark,,FSD50K,dev,119420,119420.wav,dog_bark
validation,dog_bark__fsd50k__dev__121888__0014__r0.wav,hazard_any,dog_bark,,FSD50K,dev,121888,121888.wav,dog_bark
validation,dog_bark__fsd50k__dev__128042__0015__r0.wav,hazard_any,dog_bark,,FSD50K,dev,128042,128042.wav,dog_bark
validation,dog_bark__fsd50k__dev__128891__0016__r0.wav,hazard_any,dog_bark,,FSD50K,dev,128891,128891.wav,dog_bark
validation,dog_bark__fsd50k__dev__131258__0017__r0.wav,hazard_any,dog_bark,,FSD50K,dev,131258,131258.wav,dog_bark
validation,dog_bark__fsd50k__dev__142641__0018__r0.wav,hazard_any,dog_bark,,FSD50K,dev,142641,142641.wav,dog_bark
validation,dog_bark__fsd50k__dev__144028__0019__r0.wav,hazard_any,dog_bark,,FSD50K,dev,144028,144028.wav,dog_bark
validation,dog_bark__fsd50k__dev__146343__0020__r0.wav,hazard_any,dog_bark,,FSD50K,dev,146343,146343.wav,dog_bark
validation,dog_bark__fsd50k__dev__147672__0021__r0.wav,hazard_any,dog_bark,,FSD50K,dev,147672,147672.wav,dog_bark
validation,dog_bark__fsd50k__dev__157950__0022__r0.wav,hazard_any,dog_bark,,FSD50K,dev,157950,157950.wav,dog_bark
validation,dog_bark__fsd50k__dev__162148__0023__r0.wav,hazard_any,dog_bark,,FSD50K,dev,162148,162148.wav,dog_bark
validation,dog_bark__fsd50k__dev__167487__0024__r0.wav,hazard_any,dog_bark,,FSD50K,dev,167487,167487.wav,dog_bark
validation,dog_bark__fsd50k__dev__170015__0025__r0.wav,hazard_any,dog_bark,,FSD50K,dev,170015,170015.wav,dog_bark
validation,dog_bark__fsd50k__dev__178118__0026__r0.wav,hazard_any,dog_bark,,FSD50K,dev,178118,178118.wav,dog_bark
validation,dog_bark__fsd50k__dev__180052__0027__r0.wav,hazard_any,dog_bark,,FSD50K,dev,180052,180052.wav,dog_bark
validation,dog_bark__fsd50k__dev__182395__0028__r0.wav,hazard_any,dog_bark,,FSD50K,dev,182395,182395.wav,dog_bark
validation,dog_bark__fsd50k__dev__184880__0029__r0.wav,hazard_any,dog_bark,,FSD50K,dev,184880,184880.wav,dog_bark
validation,dog_bark__fsd50k__dev__196127__0030__r0.wav,hazard_any,dog_bark,,FSD50K,dev,196127,196127.wav,dog_bark
validation,dog_bark__fsd50k__dev__211548__0031__r0.wav,hazard_any,dog_bark,,FSD50K,dev,211548,211548.wav,dog_bark
validation,dog_bark__fsd50k__dev__220901__0032__r0.wav,hazard_any,dog_bark,,FSD50K,dev,220901,220901.wav,dog_bark
validation,dog_bark__fsd50k__dev__220904__0033__r0.wav,hazard_any,dog_bark,,FSD50K,dev,220904,220904.wav,dog_bark
validation,dog_bark__fsd50k__dev__221207__0034__r0.wav,hazard_any,dog_bark,,FSD50K,dev,221207,221207.wav,dog_bark
validation,dog_bark__fsd50k__dev__232271__0035__r0.wav,hazard_any,dog_bark,,FSD50K,dev,232271,232271.wav,dog_bark
validation,dog_bark__fsd50k__dev__235913__0036__r0.wav,hazard_any,dog_bark,,FSD50K,dev,235913,235913.wav,dog_bark
validation,dog_bark__fsd50k__dev__236967__0037__r0.wav,hazard_any,dog_bark,,FSD50K,dev,236967,236967.wav,dog_bark
validation,dog_bark__fsd50k__dev__244469__0038__r0.wav,hazard_any,dog_bark,,FSD50K,dev,244469,244469.wav,dog_bark
validation,dog_bark__fsd50k__dev__261286__0039__r0.wav,hazard_any,dog_bark,,FSD50K,dev,261286,261286.wav,dog_bark
validation,dog_bark__fsd50k__dev__264332__0040__r0.wav,hazard_any,dog_bark,,FSD50K,dev,264332,264332.wav,dog_bark
validation,dog_bark__fsd50k__dev__266603__0041__r0.wav,hazard_any,dog_bark,,FSD50K,dev,266603,266603.wav,dog_bark
validation,dog_bark__fsd50k__dev__327138__0042__r0.wav,hazard_any,dog_bark,,FSD50K,dev,327138,327138.wav,dog_bark
validation,dog_bark__fsd50k__dev__348332__0043__r0.wav,hazard_any,dog_bark,,FSD50K,dev,348332,348332.wav,dog_bark
validation,dog_bark__fsd50k__dev__34872__0044__r0.wav,hazard_any,dog_bark,,FSD50K,dev,34872,34872.wav,dog_bark
validation,dog_bark__fsd50k__dev__35296__0045__r0.wav,hazard_any,dog_bark,,FSD50K,dev,35296,35296.wav,dog_bark
validation,dog_bark__fsd50k__dev__360411__0046__r0.wav,hazard_any,dog_bark,,FSD50K,dev,360411,360411.wav,dog_bark
validation,dog_bark__fsd50k__dev__364662__0047__r0.wav,hazard_any,dog_bark,,FSD50K,dev,364662,364662.wav,dog_bark
validation,dog_bark__fsd50k__dev__365089__0048__r0.wav,hazard_any,dog_bark,,FSD50K,dev,365089,365089.wav,dog_bark
validation,dog_bark__fsd50k__dev__36902__0049__r0.wav,hazard_any,dog_bark,,FSD50K,dev,36902,36902.wav,dog_bark
validation,dog_bark__fsd50k__dev__369648__0050__r0.wav,hazard_any,dog_bark,,FSD50K,dev,369648,369648.wav,dog_bark
validation,dog_bark__fsd50k__dev__370714__0051__r0.wav,hazard_any,dog_bark,,FSD50K,dev,370714,370714.wav,dog_bark
validation,dog_bark__fsd50k__dev__379531__0052__r0.wav,hazard_any,dog_bark,,FSD50K,dev,379531,379531.wav,dog_bark
validation,dog_bark__fsd50k__dev__381434__0053__r0.wav,hazard_any,dog_bark,,FSD50K,dev,381434,381434.wav,dog_bark
validation,dog_bark__fsd50k__dev__381692__0054__r0.wav,hazard_any,dog_bark,,FSD50K,dev,381692,381692.wav,dog_bark
validation,dog_bark__fsd50k__dev__381799__0055__r0.wav,hazard_any,dog_bark,,FSD50K,dev,381799,381799.wav,dog_bark
validation,dog_bark__fsd50k__dev__389254__0056__r0.wav,hazard_any,dog_bark,,FSD50K,dev,389254,389254.wav,dog_bark
validation,dog_bark__fsd50k__dev__398724__0057__r0.wav,hazard_any,dog_bark,,FSD50K,dev,398724,398724.wav,dog_bark
validation,dog_bark__fsd50k__dev__400576__0058__r0.wav,hazard_any,dog_bark,,FSD50K,dev,400576,400576.wav,dog_bark
validation,dog_bark__fsd50k__dev__404233__0059__r0.wav,hazard_any,dog_bark,,FSD50K,dev,404233,404233.wav,dog_bark
validation,glass_breaking__esc50__fold_4__204115__0000__r0.wav,hazard_any,glass_breaking,,ESC-50,fold_4,204115,4-204115-A-39.wav,glass_breaking
validation,glass_breaking__esc50__fold_4__204119__0001__r0.wav,hazard_any,glass_breaking,,ESC-50,fold_4,204119,4-204119-A-39.wav,glass_breaking
validation,glass_breaking__esc50__fold_4__204121__0002__r0.wav,hazard_any,glass_breaking,,ESC-50,fold_4,204121,4-204121-A-39.wav,glass_breaking
validation,glass_breaking__esc50__fold_4__204123__0003__r0.wav,hazard_any,glass_breaking,,ESC-50,fold_4,204123,4-204123-A-39.wav,glass_breaking
validation,glass_breaking__esc50__fold_4__204777__0004__r0.wav,hazard_any,glass_breaking,,ESC-50,fold_4,204777,4-204777-A-39.wav,glass_breaking
validation,glass_breaking__esc50__fold_4__204777__0005__r0.wav,hazard_any,glass_breaking,,ESC-50,fold_4,204777,4-204777-B-39.wav,glass_breaking
validation,glass_breaking__esc50__fold_4__204777__0006__r0.wav,hazard_any,glass_breaking,,ESC-50,fold_4,204777,4-204777-C-39.wav,glass_breaking
validation,glass_breaking__esc50__fold_4__212698__0007__r0.wav,hazard_any,glass_breaking,,ESC-50,fold_4,212698,4-212698-A-39.wav,glass_breaking
validation,glass_breaking__fsd50k__dev__100021__0008__r0.wav,hazard_any,glass_breaking,,FSD50K,dev,100021,100021.wav,glass_breaking
validation,glass_breaking__fsd50k__dev__109754__0009__r0.wav,hazard_any,glass_breaking,,FSD50K,dev,109754,109754.wav,glass_breaking
validation,glass_breaking__fsd50k__dev__115916__0010__r0.wav,hazard_any,glass_breaking,,FSD50K,dev,115916,115916.wav,glass_breaking
validation,glass_breaking__fsd50k__dev__115922__0011__r0.wav,hazard_any,glass_breaking,,FSD50K,dev,115922,115922.wav,glass_breaking
validation,glass_breaking__fsd50k__dev__118515__0012__r0.wav,hazard_any,glass_breaking,,FSD50K,dev,118515,118515.wav,glass_breaking
validation,glass_breaking__fsd50k__dev__120527__0013__r0.wav,hazard_any,glass_breaking,,FSD50K,dev,120527,120527.wav,glass_breaking
validation,glass_breaking__fsd50k__dev__126465__0014__r0.wav,hazard_any,glass_breaking,,FSD50K,dev,126465,126465.wav,glass_breaking
validation,glass_breaking__fsd50k__dev__127543__0015__r0.wav,hazard_any,glass_breaking,,FSD50K,dev,127543,127543.wav,glass_breaking
validation,glass_breaking__fsd50k__dev__131879__0016__r0.wav,hazard_any,glass_breaking,,FSD50K,dev,131879,131879.wav,glass_breaking
validation,glass_breaking__fsd50k__dev__132918__0017__r0.wav,hazard_any,glass_breaking,,FSD50K,dev,132918,132918.wav,glass_breaking
validation,glass_breaking__fsd50k__dev__135039__0018__r0.wav,hazard_any,glass_breaking,,FSD50K,dev,135039,135039.wav,glass_breaking
validation,glass_breaking__fsd50k__dev__144321__0019__r0.wav,hazard_any,glass_breaking,,FSD50K,dev,144321,144321.wav,glass_breaking
validation,glass_breaking__fsd50k__dev__145209__0020__r0.wav,hazard_any,glass_breaking,,FSD50K,dev,145209,145209.wav,glass_breaking
validation,glass_breaking__fsd50k__dev__147867__0021__r0.wav,hazard_any,glass_breaking,,FSD50K,dev,147867,147867.wav,glass_breaking
validation,glass_breaking__fsd50k__dev__156031__0022__r0.wav,hazard_any,glass_breaking,,FSD50K,dev,156031,156031.wav,glass_breaking
validation,glass_breaking__fsd50k__dev__159197__0023__r0.wav,hazard_any,glass_breaking,,FSD50K,dev,159197,159197.wav,glass_breaking
validation,glass_breaking__fsd50k__dev__161309__0024__r0.wav,hazard_any,glass_breaking,,FSD50K,dev,161309,161309.wav,glass_breaking
validation,glass_breaking__fsd50k__dev__162169__0025__r0.wav,hazard_any,glass_breaking,,FSD50K,dev,162169,162169.wav,glass_breaking
validation,glass_breaking__fsd50k__dev__163364__0026__r0.wav,hazard_any,glass_breaking,,FSD50K,dev,163364,163364.wav,glass_breaking
validation,glass_breaking__fsd50k__dev__178178__0027__r0.wav,hazard_any,glass_breaking,,FSD50K,dev,178178,178178.wav,glass_breaking
validation,glass_breaking__fsd50k__dev__181716__0028__r0.wav,hazard_any,glass_breaking,,FSD50K,dev,181716,181716.wav,glass_breaking
validation,glass_breaking__fsd50k__dev__182510__0029__r0.wav,hazard_any,glass_breaking,,FSD50K,dev,182510,182510.wav,glass_breaking
validation,glass_breaking__fsd50k__dev__199906__0030__r0.wav,hazard_any,glass_breaking,,FSD50K,dev,199906,199906.wav,glass_breaking
validation,glass_breaking__fsd50k__dev__202093__0031__r0.wav,hazard_any,glass_breaking,,FSD50K,dev,202093,202093.wav,glass_breaking
validation,glass_breaking__fsd50k__dev__204777__0032__r0.wav,hazard_any,glass_breaking,,FSD50K,dev,204777,204777.wav,glass_breaking
validation,glass_breaking__fsd50k__dev__208696__0033__r0.wav,hazard_any,glass_breaking,,FSD50K,dev,208696,208696.wav,glass_breaking
validation,glass_breaking__fsd50k__dev__212698__0034__r0.wav,hazard_any,glass_breaking,,FSD50K,dev,212698,212698.wav,glass_breaking
validation,glass_breaking__fsd50k__dev__2139__0035__r0.wav,hazard_any,glass_breaking,,FSD50K,dev,2139,2139.wav,glass_breaking
validation,glass_breaking__fsd50k__dev__216001__0036__r0.wav,hazard_any,glass_breaking,,FSD50K,dev,216001,216001.wav,glass_breaking
validation,glass_breaking__fsd50k__dev__220959__0037__r0.wav,hazard_any,glass_breaking,,FSD50K,dev,220959,220959.wav,glass_breaking
validation,glass_breaking__fsd50k__dev__223552__0038__r0.wav,hazard_any,glass_breaking,,FSD50K,dev,223552,223552.wav,glass_breaking
validation,glass_breaking__fsd50k__dev__233381__0039__r0.wav,hazard_any,glass_breaking,,FSD50K,dev,233381,233381.wav,glass_breaking
validation,glass_breaking__fsd50k__dev__233586__0040__r0.wav,hazard_any,glass_breaking,,FSD50K,dev,233586,233586.wav,glass_breaking
validation,glass_breaking__fsd50k__dev__238409__0041__r0.wav,hazard_any,glass_breaking,,FSD50K,dev,238409,238409.wav,glass_breaking
validation,glass_breaking__fsd50k__dev__240785__0042__r0.wav,hazard_any,glass_breaking,,FSD50K,dev,240785,240785.wav,glass_breaking
validation,glass_breaking__fsd50k__dev__244238__0043__r0.wav,hazard_any,glass_breaking,,FSD50K,dev,244238,244238.wav,glass_breaking
validation,glass_breaking__fsd50k__dev__244925__0044__r0.wav,hazard_any,glass_breaking,,FSD50K,dev,244925,244925.wav,glass_breaking
validation,glass_breaking__fsd50k__dev__245410__0045__r0.wav,hazard_any,glass_breaking,,FSD50K,dev,245410,245410.wav,glass_breaking
validation,glass_breaking__fsd50k__dev__249873__0046__r0.wav,hazard_any,glass_breaking,,FSD50K,dev,249873,249873.wav,glass_breaking
validation,glass_breaking__fsd50k__dev__249874__0047__r0.wav,hazard_any,glass_breaking,,FSD50K,dev,249874,249874.wav,glass_breaking
validation,glass_breaking__fsd50k__dev__255208__0048__r0.wav,hazard_any,glass_breaking,,FSD50K,dev,255208,255208.wav,glass_breaking
validation,glass_breaking__fsd50k__dev__260432__0049__r0.wav,hazard_any,glass_breaking,,FSD50K,dev,260432,260432.wav,glass_breaking
validation,glass_breaking__fsd50k__dev__260433__0050__r0.wav,hazard_any,glass_breaking,,FSD50K,dev,260433,260433.wav,glass_breaking
validation,glass_breaking__fsd50k__dev__260434__0051__r0.wav,hazard_any,glass_breaking,,FSD50K,dev,260434,260434.wav,glass_breaking
validation,glass_breaking__fsd50k__dev__272065__0052__r0.wav,hazard_any,glass_breaking,,FSD50K,dev,272065,272065.wav,glass_breaking
validation,glass_breaking__fsd50k__dev__272489__0053__r0.wav,hazard_any,glass_breaking,,FSD50K,dev,272489,272489.wav,glass_breaking
validation,glass_breaking__fsd50k__dev__273647__0054__r0.wav,hazard_any,glass_breaking,,FSD50K,dev,273647,273647.wav,glass_breaking
validation,glass_breaking__fsd50k__dev__276938__0055__r0.wav,hazard_any,glass_breaking,,FSD50K,dev,276938,276938.wav,glass_breaking
validation,glass_breaking__fsd50k__dev__276939__0056__r0.wav,hazard_any,glass_breaking,,FSD50K,dev,276939,276939.wav,glass_breaking
validation,glass_breaking__fsd50k__dev__321143__0057__r0.wav,hazard_any,glass_breaking,,FSD50K,dev,321143,321143.wav,glass_breaking
validation,glass_breaking__fsd50k__dev__326422__0058__r0.wav,hazard_any,glass_breaking,,FSD50K,dev,326422,326422.wav,glass_breaking
validation,glass_breaking__fsd50k__dev__326669__0059__r0.wav,hazard_any,glass_breaking,,FSD50K,dev,326669,326669.wav,glass_breaking
validation,gunshot_gunfire__fsd50k__dev__100465__0000__r0.wav,hazard_any,gunshot_gunfire,,FSD50K,dev,100465,100465.wav,gunshot_gunfire
validation,gunshot_gunfire__fsd50k__dev__115295__0001__r0.wav,hazard_any,gunshot_gunfire,,FSD50K,dev,115295,115295.wav,gunshot_gunfire
validation,gunshot_gunfire__fsd50k__dev__128979__0002__r0.wav,hazard_any,gunshot_gunfire,,FSD50K,dev,128979,128979.wav,gunshot_gunfire
validation,gunshot_gunfire__fsd50k__dev__128981__0003__r0.wav,hazard_any,gunshot_gunfire,,FSD50K,dev,128981,128981.wav,gunshot_gunfire
validation,gunshot_gunfire__fsd50k__dev__137034__0004__r0.wav,hazard_any,gunshot_gunfire,,FSD50K,dev,137034,137034.wav,gunshot_gunfire
validation,gunshot_gunfire__fsd50k__dev__138679__0005__r0.wav,hazard_any,gunshot_gunfire,,FSD50K,dev,138679,138679.wav,gunshot_gunfire
validation,gunshot_gunfire__fsd50k__dev__146323__0006__r0.wav,hazard_any,gunshot_gunfire,,FSD50K,dev,146323,146323.wav,gunshot_gunfire
validation,gunshot_gunfire__fsd50k__dev__147317__0007__r0.wav,hazard_any,gunshot_gunfire,,FSD50K,dev,147317,147317.wav,gunshot_gunfire
validation,gunshot_gunfire__fsd50k__dev__147901__0008__r0.wav,hazard_any,gunshot_gunfire,,FSD50K,dev,147901,147901.wav,gunshot_gunfire
validation,gunshot_gunfire__fsd50k__dev__148166__0009__r0.wav,hazard_any,gunshot_gunfire,,FSD50K,dev,148166,148166.wav,gunshot_gunfire
validation,gunshot_gunfire__fsd50k__dev__149177__0010__r0.wav,hazard_any,gunshot_gunfire,,FSD50K,dev,149177,149177.wav,gunshot_gunfire
validation,gunshot_gunfire__fsd50k__dev__150139__0011__r0.wav,hazard_any,gunshot_gunfire,,FSD50K,dev,150139,150139.wav,gunshot_gunfire
validation,gunshot_gunfire__fsd50k__dev__155654__0012__r0.wav,hazard_any,gunshot_gunfire,,FSD50K,dev,155654,155654.wav,gunshot_gunfire
validation,gunshot_gunfire__fsd50k__dev__155790__0013__r0.wav,hazard_any,gunshot_gunfire,,FSD50K,dev,155790,155790.wav,gunshot_gunfire
validation,gunshot_gunfire__fsd50k__dev__156904__0014__r0.wav,hazard_any,gunshot_gunfire,,FSD50K,dev,156904,156904.wav,gunshot_gunfire
validation,gunshot_gunfire__fsd50k__dev__160590__0015__r0.wav,hazard_any,gunshot_gunfire,,FSD50K,dev,160590,160590.wav,gunshot_gunfire
validation,gunshot_gunfire__fsd50k__dev__161195__0016__r0.wav,hazard_any,gunshot_gunfire,,FSD50K,dev,161195,161195.wav,gunshot_gunfire
validation,gunshot_gunfire__fsd50k__dev__161475__0017__r0.wav,hazard_any,gunshot_gunfire,,FSD50K,dev,161475,161475.wav,gunshot_gunfire
validation,gunshot_gunfire__fsd50k__dev__162455__0018__r0.wav,hazard_any,gunshot_gunfire,,FSD50K,dev,162455,162455.wav,gunshot_gunfire
validation,gunshot_gunfire__fsd50k__dev__164020__0019__r0.wav,hazard_any,gunshot_gunfire,,FSD50K,dev,164020,164020.wav,gunshot_gunfire
validation,gunshot_gunfire__fsd50k__dev__165795__0020__r0.wav,hazard_any,gunshot_gunfire,,FSD50K,dev,165795,165795.wav,gunshot_gunfire
validation,gunshot_gunfire__fsd50k__dev__180961__0021__r0.wav,hazard_any,gunshot_gunfire,,FSD50K,dev,180961,180961.wav,gunshot_gunfire
validation,gunshot_gunfire__fsd50k__dev__184651__0022__r0.wav,hazard_any,gunshot_gunfire,,FSD50K,dev,184651,184651.wav,gunshot_gunfire
validation,gunshot_gunfire__fsd50k__dev__187534__0023__r0.wav,hazard_any,gunshot_gunfire,,FSD50K,dev,187534,187534.wav,gunshot_gunfire
validation,gunshot_gunfire__fsd50k__dev__197322__0024__r0.wav,hazard_any,gunshot_gunfire,,FSD50K,dev,197322,197322.wav,gunshot_gunfire
validation,gunshot_gunfire__fsd50k__dev__198952__0025__r0.wav,hazard_any,gunshot_gunfire,,FSD50K,dev,198952,198952.wav,gunshot_gunfire
validation,gunshot_gunfire__fsd50k__dev__201667__0026__r0.wav,hazard_any,gunshot_gunfire,,FSD50K,dev,201667,201667.wav,gunshot_gunfire
validation,gunshot_gunfire__fsd50k__dev__212600__0027__r0.wav,hazard_any,gunshot_gunfire,,FSD50K,dev,212600,212600.wav,gunshot_gunfire
validation,gunshot_gunfire__fsd50k__dev__212602__0028__r0.wav,hazard_any,gunshot_gunfire,,FSD50K,dev,212602,212602.wav,gunshot_gunfire
validation,gunshot_gunfire__fsd50k__dev__217805__0029__r0.wav,hazard_any,gunshot_gunfire,,FSD50K,dev,217805,217805.wav,gunshot_gunfire
validation,gunshot_gunfire__fsd50k__dev__220612__0030__r0.wav,hazard_any,gunshot_gunfire,,FSD50K,dev,220612,220612.wav,gunshot_gunfire
validation,gunshot_gunfire__fsd50k__dev__220613__0031__r0.wav,hazard_any,gunshot_gunfire,,FSD50K,dev,220613,220613.wav,gunshot_gunfire
validation,gunshot_gunfire__fsd50k__dev__221640__0032__r0.wav,hazard_any,gunshot_gunfire,,FSD50K,dev,221640,221640.wav,gunshot_gunfire
validation,gunshot_gunfire__fsd50k__dev__238159__0033__r0.wav,hazard_any,gunshot_gunfire,,FSD50K,dev,238159,238159.wav,gunshot_gunfire
validation,gunshot_gunfire__fsd50k__dev__255216__0034__r0.wav,hazard_any,gunshot_gunfire,,FSD50K,dev,255216,255216.wav,gunshot_gunfire
validation,gunshot_gunfire__fsd50k__dev__257963__0035__r0.wav,hazard_any,gunshot_gunfire,,FSD50K,dev,257963,257963.wav,gunshot_gunfire
validation,gunshot_gunfire__fsd50k__dev__260939__0036__r0.wav,hazard_any,gunshot_gunfire,,FSD50K,dev,260939,260939.wav,gunshot_gunfire
validation,gunshot_gunfire__fsd50k__dev__266105__0037__r0.wav,hazard_any,gunshot_gunfire,,FSD50K,dev,266105,266105.wav,gunshot_gunfire
validation,gunshot_gunfire__fsd50k__dev__273303__0038__r0.wav,hazard_any,gunshot_gunfire,,FSD50K,dev,273303,273303.wav,gunshot_gunfire
validation,gunshot_gunfire__fsd50k__dev__329716__0039__r0.wav,hazard_any,gunshot_gunfire,,FSD50K,dev,329716,329716.wav,gunshot_gunfire
validation,gunshot_gunfire__fsd50k__dev__345844__0040__r0.wav,hazard_any,gunshot_gunfire,,FSD50K,dev,345844,345844.wav,gunshot_gunfire
validation,gunshot_gunfire__fsd50k__dev__350264__0041__r0.wav,hazard_any,gunshot_gunfire,,FSD50K,dev,350264,350264.wav,gunshot_gunfire
validation,gunshot_gunfire__fsd50k__dev__353093__0042__r0.wav,hazard_any,gunshot_gunfire,,FSD50K,dev,353093,353093.wav,gunshot_gunfire
validation,gunshot_gunfire__fsd50k__dev__35799__0043__r0.wav,hazard_any,gunshot_gunfire,,FSD50K,dev,35799,35799.wav,gunshot_gunfire
validation,gunshot_gunfire__fsd50k__dev__35800__0044__r0.wav,hazard_any,gunshot_gunfire,,FSD50K,dev,35800,35800.wav,gunshot_gunfire
validation,gunshot_gunfire__fsd50k__dev__36815__0045__r0.wav,hazard_any,gunshot_gunfire,,FSD50K,dev,36815,36815.wav,gunshot_gunfire
validation,gunshot_gunfire__fsd50k__dev__368736__0046__r0.wav,hazard_any,gunshot_gunfire,,FSD50K,dev,368736,368736.wav,gunshot_gunfire
