filename,category,source_dataset,source_id,source_group,source_filename,source_sha256,derived_sha256,variant_index,event_time_s,previous_event_time_s,event_detector,sample_rate_hz,duration_s,seed,transform_name,event_offset_s,source_left_padding_samples,source_right_padding_samples,boundary_policy,gain_db,speed_factor,highpass_hz,lowpass_hz,compression_drive,signal_to_noise_db,background_scale,background_file,background_category,background_source_group,limiter_gain,output_peak_dbfs,output_rms_dbfs
glass_breaking__esc50__fold_1__977__0007__r0__aug4.wav,glass_breaking,ESC-50,977,esc-50:977,glass_breaking__esc50__fold_1__977__0007__r0.wav,67c88e07db9e2dd7a7551f0c5b99da315ce7df041f83ed57b479d8fda8fbfe27,2ceb0c0dcd77045aed981801c5743987f4dd956258aa3d667d2a5099d726cdea,4,0.536304,0.536304,reviewed_energy_spectral_flux_v1,44100,1.0,451,position_speed_gain,0.204255,0,0,zero_pad_without_source_sample_loss,-8.1864,1.006451,,,1.0,,,,,,1.0,-33.2876,-59.3156
glass_breaking__esc50__fold_1__977__0007__r0__aug5.wav,glass_breaking,ESC-50,977,esc-50:977,glass_breaking__esc50__fold_1__977__0007__r0.wav,67c88e07db9e2dd7a7551f0c5b99da315ce7df041f83ed57b479d8fda8fbfe27,fd6ae14d5c0cb140e6e12991e2ee8ed2c2c4fc21bd847987a6eb56ed39e7b078,5,0.536304,0.536304,reviewed_energy_spectral_flux_v1,44100,1.0,451,position_compression_background,0.269775,0,0,zero_pad_without_source_sample_loss,-10.8179,1.0,,,1.47909,18.5406,0.00177177,2-54961-A-23.wav,breathing,esc50:54961,1.0,-30.9939,-54.0695
glass_breaking__esc50__fold_2__106881__0008__r0__aug0.wav,glass_breaking,ESC-50,106881,esc-50:106881,glass_breaking__esc50__fold_2__106881__0008__r0.wav,e54a661c1fff8150b7c34d54da1686a18eaeaaf454394b866a251ceb68e3f886,8797a2fa043b96e63f90fab19bdbaea34ff92d65b93390ac3241cdb47e44659c,0,0.311814,0.311814,reviewed_energy_spectral_flux_v1,44100,1.0,451,position_only,0.144514,0,0,zero_pad_without_source_sample_loss,0.0,1.0,,,1.0,,,,,,0.97850669,-1.0,-29.5265
glass_breaking__esc50__fold_2__106881__0008__r0__aug1.wav,glass_breaking,ESC-50,106881,esc-50:106881,glass_breaking__esc50__fold_2__106881__0008__r0.wav,e54a661c1fff8150b7c34d54da1686a18eaeaaf454394b866a251ceb68e3f886,d78c7aa5a3af4673fc9fe7f813e03d42dec40cad94f641193a5a41e1b116db9d,1,0.311814,0.311814,reviewed_energy_spectral_flux_v1,44100,1.0,451,position_gain,0.106114,0,0,zero_pad_without_source_sample_loss,-0.6701,1.0,,,1.0,,,,,,1.0,-9.7917,-34.4416
glass_breaking__esc50__fold_2__106881__0008__r0__aug2.wav,glass_breaking,ESC-50,106881,esc-50:106881,glass_breaking__esc50__fold_2__106881__0008__r0.wav,e54a661c1fff8150b7c34d54da1686a18eaeaaf454394b866a251ceb68e3f886,759a4285b23be9419a73f781cc4c8dbb27ae896558cebec4ab9cc303cfa95835,2,0.311814,0.311814,reviewed_energy_spectral_flux_v1,44100,1.0,451,position_gain_background,0.135881,0,0,zero_pad_without_source_sample_loss,-11.3512,1.0,,,1.0,20.3109,0.02791802,1-21934-A-38.wav,clock_tick,esc50:21934,1.0,-12.1667,-42.0353
glass_breaking__esc50__fold_2__106881__0008__r0__aug3.wav,glass_breaking,ESC-50,106881,esc-50:106881,glass_breaking__esc50__fold_2__106881__0008__r0.wav,e54a661c1fff8150b7c34d54da1686a18eaeaaf454394b866a251ceb68e3f886,66fa39a00056c8db9fb6c1a28c7b301c27934010dc6d916368d21c62a79a4485,3,0.311814,0.311814,reviewed_energy_spectral_flux_v1,44100,1.0,451,position_filter_background,0.346908,1548,0,zero_pad_without_source_sample_loss,-4.3751,1.0,153.85,6529.043,1.0,17.3603,0.08094973,1-39901-A-11.wav,sea_waves,esc50:39901,1.0,-1.6487,-27.0041
glass_breaking__esc50__fold_2__106881__0008__r0__aug4.wav,glass_breaking,ESC-50,106881,esc-50:106881,glass_breaking__esc50__fold_2__106881__0008__r0.wav,e54a661c1fff8150b7c34d54da1686a18eaeaaf454394b866a251ceb68e3f886,be49e0c63f1630b83c595a4af1c4be15d27aa67fa0ed10bef8361fce7ad38a2a,4,0.311814,0.311814,reviewed_energy_spectral_flux_v1,44100,1.0,451,position_speed_gain,0.175527,0,0,zero_pad_without_source_sample_loss,-7.5347,0.96422,,,1.0,,,,,,1.0,-7.596,-34.6456
glass_breaking__esc50__fold_2__106881__0008__r0__aug5.wav,glass_breaking,ESC-50,106881,esc-50:106881,glass_breaking__esc50__fold_2__106881__0008__r0.wav,e54a661c1fff8150b7c34d54da1686a18eaeaaf454394b866a251ceb68e3f886,9d303b8d67c85a3439ba3f0b403a39990cb8c3d40fb9218100b404be5c0fadcc,5,0.311814,0.311814,reviewed_energy_spectral_flux_v1,44100,1.0,451,position_compression_background,0.126649,0,0,zero_pad_without_source_sample_loss,2.5322,1.0,,,1.50484,10.0307,0.0920769,3-164120-A-11.wav,sea_waves,esc50:164120,1.0,-3.1935,-26.1851
glass_breaking__esc50__fold_2__112213__0009__r0__aug0.wav,glass_breaking,ESC-50,112213,esc-50:112213,glass_breaking__esc50__fold_2__112213__0009__r0.wav,a6b60fb2268d7f0ceda0ff6f798d2d51b4ceb08218b3ac5ca91980a42d9c706b,7088f355d549cfb7eb7d0d2e51a6eebe5039a0a7b17bf768427fa10c209e39f0,0,2.422018,2.422018,reviewed_energy_spectral_flux_v1,44100,1.0,451,position_only,0.215269,0,0,zero_pad_without_source_sample_loss,0.0,1.0,,,1.0,,,,,,0.94825998,-1.0,-19.3158
glass_breaking__esc50__fold_2__112213__0009__r0__aug1.wav,glass_breaking,ESC-50,112213,esc-50:112213,glass_breaking__esc50__fold_2__112213__0009__r0.wav,a6b60fb2268d7f0ceda0ff6f798d2d51b4ceb08218b3ac5ca91980a42d9c706b,9be5daf9535533ff81183eea66cb9b30e894622c7433c2c279adda49c087cb3c,1,2.422018,2.422018,reviewed_energy_spectral_flux_v1,44100,1.0,451,position_gain,0.321163,0,0,zero_pad_without_source_sample_loss,2.7464,1.0,,,1.0,,,,,,0.69120469,-1.0,-20.2346
glass_breaking__esc50__fold_2__112213__0009__r0__aug2.wav,glass_breaking,ESC-50,112213,esc-50:112213,glass_breaking__esc50__fold_2__112213__0009__r0.wav,a6b60fb2268d7f0ceda0ff6f798d2d51b4ceb08218b3ac5ca91980a42d9c706b,702c54db8a65947bb8070238d016605b87a7c4b0711b3554bfd45c61f0b1bfe3,2,2.422018,2.422018,reviewed_energy_spectral_flux_v1,44100,1.0,451,position_gain_background,0.122364,0,0,zero_pad_without_source_sample_loss,2.2073,1.0,,,1.0,10.1265,0.35175833,1-23996-A-35.wav,washing_machine,esc50:23996,0.72927652,-1.0,-18.5814
glass_breaking__esc50__fold_2__112213__0009__r0__aug3.wav,glass_breaking,ESC-50,112213,esc-50:112213,glass_breaking__esc50__fold_2__112213__0009__r0.wav,a6b60fb2268d7f0ceda0ff6f798d2d51b4ceb08218b3ac5ca91980a42d9c706b,72a59d788388ba44e5de97b89edea9ccdeaff62f8e13099f8a76370ec58f8e6c,3,2.422018,2.422018,reviewed_energy_spectral_flux_v1,44100,1.0,451,position_filter_background,0.258195,0,0,zero_pad_without_source_sample_loss,3.7318,1.0,150.515,6327.033,1.0,24.6065,0.04759909,2-102567-C-35.wav,washing_machine,esc50:102567,0.7838019,-1.0,-19.6129
glass_breaking__esc50__fold_2__112213__0009__r0__aug4.wav,glass_breaking,ESC-50,112213,esc-50:112213,glass_breaking__esc50__fold_2__112213__0009__r0.wav,a6b60fb2268d7f0ceda0ff6f798d2d51b4ceb08218b3ac5ca91980a42d9c706b,48b883944ab8d3fcc56b366ef33d7d840134c3aaba324549d682e5e4989df134,4,2.422018,2.422018,reviewed_energy_spectral_flux_v1,44100,1.0,451,position_speed_gain,0.275538,0,0,zero_pad_without_source_sample_loss,-4.3816,0.975354,,,1.0,,,,,,1.0,-4.8625,-23.7957
glass_breaking__esc50__fold_2__112213__0009__r0__aug5.wav,glass_breaking,ESC-50,112213,esc-50:112213,glass_breaking__esc50__fold_2__112213__0009__r0.wav,a6b60fb2268d7f0ceda0ff6f798d2d51b4ceb08218b3ac5ca91980a42d9c706b,10a542a4021e32f06a8b98bc0aa8b5a9e40149cb7339cea390ee6dd89a7c7f88,5,2.422018,2.422018,reviewed_energy_spectral_flux_v1,44100,1.0,451,position_compression_background,0.318281,0,0,zero_pad_without_source_sample_loss,-0.0874,1.0,,,1.327,16.2275,0.09896344,1-30709-A-23.wav,breathing,esc50:30709,0.92005401,-1.0,-17.4016
glass_breaking__esc50__fold_2__112213__0010__r0__aug0.wav,glass_breaking,ESC-50,112213,esc-50:112213,glass_breaking__esc50__fold_2__112213__0010__r0.wav,d1d705535a4506b6e7f94c8ebff688bc0aa8bc115b42e8daf13542bec4f90ac7,4ada6a65f7b8b4a93a075b67cbd42d428a1b1bc99e018c7cb5241bb6aefd6a50,0,2.541746,2.541746,reviewed_energy_spectral_flux_v1,44100,1.0,451,position_only,0.338308,0,0,zero_pad_without_source_sample_loss,0.0,1.0,,,1.0,,,,,,1.0,-6.1434,-24.8948
glass_breaking__esc50__fold_2__112213__0010__r0__aug1.wav,glass_breaking,ESC-50,112213,esc-50:112213,glass_breaking__esc50__fold_2__112213__0010__r0.wav,d1d705535a4506b6e7f94c8ebff688bc0aa8bc115b42e8daf13542bec4f90ac7,d67a83c5a127978a2e4611d0f60c26093fb61bbb40804595753ead8c0ee0e101,1,2.541746,2.541746,reviewed_energy_spectral_flux_v1,44100,1.0,451,position_gain,0.209013,0,0,zero_pad_without_source_sample_loss,-8.9213,1.0,,,1.0,,,,,,1.0,-15.0647,-35.161
glass_breaking__esc50__fold_2__112213__0010__r0__aug2.wav,glass_breaking,ESC-50,112213,esc-50:112213,glass_breaking__esc50__fold_2__112213__0010__r0.wav,d1d705535a4506b6e7f94c8ebff688bc0aa8bc115b42e8daf13542bec4f90ac7,a36e1980415d3ce308aa63abc9440714fa82f01452b498cc937ee961c82c4d50,2,2.541746,2.541746,reviewed_energy_spectral_flux_v1,44100,1.0,451,position_gain_background,0.218777,0,0,zero_pad_without_source_sample_loss,1.1104,1.0,,,1.0,15.5198,0.35480769,1-21935-A-38.wav,clock_tick,esc50:21935,1.0,-4.9407,-24.966
glass_breaking__esc50__fold_2__112213__0010__r0__aug3.wav,glass_breaking,ESC-50,112213,esc-50:112213,glass_breaking__esc50__fold_2__112213__0010__r0.wav,d1d705535a4506b6e7f94c8ebff688bc0aa8bc115b42e8daf13542bec4f90ac7,6b83f64f6155b384e06f024c69e75f5aa2749acbadc24bb7bc87e5520da3fbf7,3,2.541746,2.541746,reviewed_energy_spectral_flux_v1,44100,1.0,451,position_filter_background,0.322793,0,0,zero_pad_without_source_sample_loss,-11.4467,1.0,255.192,6465.754,1.0,22.8071,0.00535347,1-91359-B-11.wav,sea_waves,esc50:91359,1.0,-19.6198,-37.9883
glass_breaking__esc50__fold_2__112213__0010__r0__aug4.wav,glass_breaking,ESC-50,112213,esc-50:112213,glass_breaking__esc50__fold_2__112213__0010__r0.wav,d1d705535a4506b6e7f94c8ebff688bc0aa8bc115b42e8daf13542bec4f90ac7,0ba5cba8000c09c58ffd7a1e9e252693c03803c67459fdaf08bf622fe55b137b,4,2.541746,2.541746,reviewed_energy_spectral_flux_v1,44100,1.0,451,position_speed_gain,0.137053,0,0,zero_pad_without_source_sample_loss,-8.501,1.006273,,,1.0,,,,,,1.0,-16.3366,-35.7377
glass_breaking__esc50__fold_2__112213__0010__r0__aug5.wav,glass_breaking,ESC-50,112213,esc-50:112213,glass_breaking__esc50__fold_2__112213__0010__r0.wav,d1d705535a4506b6e7f94c8ebff688bc0aa8bc115b42e8daf13542bec4f90ac7,3f1979a4ef0e293e7a28d3a843768595a6540c35d75ea8da79b60719756ab862,5,2.541746,2.541746,reviewed_energy_spectral_flux_v1,44100,1.0,451,position_compression_background,0.23848,0,0,zero_pad_without_source_sample_loss,-1.334,1.0,,,1.58648,22.5014,0.20204396,3-171041-A-38.wav,clock_tick,esc50:171041,1.0,-3.9537,-22.7616
glass_breaking__esc50__fold_2__141563__0011__r0__aug0.wav,glass_breaking,ESC-50,141563,esc-50:141563,glass_breaking__esc50__fold_2__141563__0011__r0.wav,3ef4dae6a116b3d18a0f9f18d4373f0247debb168b0718eee89c0a30a38890c7,dcccbc85ff306561a896dbd150aa4a5bb8e016cba79f192d0e8d95033a77237c,0,0.192086,0.192086,reviewed_energy_spectral_flux_v1,44100,1.0,451,position_only,0.301235,4813,0,zero_pad_without_source_sample_loss,0.0,1.0,,,1.0,,,,,,1.0,-6.3844,-23.2549
glass_breaking__esc50__fold_2__141563__0011__r0__aug1.wav,glass_breaking,ESC-50,141563,esc-50:141563,glass_breaking__esc50__fold_2__141563__0011__r0.wav,3ef4dae6a116b3d18a0f9f18d4373f0247debb168b0718eee89c0a30a38890c7,1e495eae1627f165fd667ecdb8b94694436283dd16cec54cff7deaab244f66ae,1,0.192086,0.192086,reviewed_energy_spectral_flux_v1,44100,1.0,451,position_gain,0.129102,0,0,zero_pad_without_source_sample_loss,-0.3694,1.0,,,1.0,,,,,,1.0,-6.7538,-22.8929
glass_breaking__esc50__fold_2__141563__0011__r0__aug2.wav,glass_breaking,ESC-50,141563,esc-50:141563,glass_breaking__esc50__fold_2__141563__0011__r0.wav,3ef4dae6a116b3d18a0f9f18d4373f0247debb168b0718eee89c0a30a38890c7,44bdae854c04b18c058232ff89afcebd360d95fc4c7837c099d46201d85eac30,2,0.192086,0.192086,reviewed_energy_spectral_flux_v1,44100,1.0,451,position_gain_background,0.275371,3673,0,zero_pad_without_source_sample_loss,-1.1736,1.0,,,1.0,12.1855,0.43344791,2-118459-B-32.wav,keyboard_typing,esc50:118459,1.0,-7.6316,-24.023
glass_breaking__esc50__fold_2__141563__0011__r0__aug3.wav,glass_breaking,ESC-50,141563,esc-50:141563,glass_breaking__esc50__fold_2__141563__0011__r0.wav,3ef4dae6a116b3d18a0f9f18d4373f0247debb168b0718eee89c0a30a38890c7,ba6f42ad3d4953c62e1d770636cc15ca1c7a30350689e903b69b2a600c437a25,3,0.192086,0.192086,reviewed_energy_spectral_flux_v1,44100,1.0,451,position_filter_background,0.128287,0,0,zero_pad_without_source_sample_loss,1.9471,1.0,98.232,6069.378,1.0,15.8071,0.09148616,3-144827-A-11.wav,sea_waves,esc50:144827,1.0,-7.0917,-21.9469
glass_breaking__esc50__fold_2__141563__0011__r0__aug4.wav,glass_breaking,ESC-50,141563,esc-50:141563,glass_breaking__esc50__fold_2__141563__0011__r0.wav,3ef4dae6a116b3d18a0f9f18d4373f0247debb168b0718eee89c0a30a38890c7,27dc234571da20d97560a33637d83fb6582ad1bc575167379473252796427f52,4,0.192086,0.192086,reviewed_energy_spectral_flux_v1,44100,1.0,451,position_speed_gain,0.303223,4901,0,zero_pad_without_source_sample_loss,-5.7619,1.021932,,,1.0,,,,,,1.0,-12.3784,-29.11
glass_breaking__esc50__fold_2__141563__0011__r0__aug5.wav,glass_breaking,ESC-50,141563,esc-50:141563,glass_breaking__esc50__fold_2__141563__0011__r0.wav,3ef4dae6a116b3d18a0f9f18d4373f0247debb168b0718eee89c0a30a38890c7,24e8396a1951a15906e3e5b3ede137a353d22e33e92241ae4705ad3f5aa49c2d,5,0.192086,0.192086,reviewed_energy_spectral_flux_v1,44100,1.0,451,position_compression_background,0.206647,642,0,zero_pad_without_source_sample_loss,-6.0762,1.0,,,1.60836,20.2393,6.14677803,1-49098-A-35.wav,washing_machine,esc50:49098,1.0,-8.0471,-24.0742
glass_breaking__esc50__fold_2__173559__0012__r0__aug0.wav,glass_breaking,ESC-50,173559,esc-50:173559,glass_breaking__esc50__fold_2__173559__0012__r0.wav,e60d74d17651551cb82e4fd8a542ceae3f278da1a6b4393fe9e704c786ff4125,773d6db06fe0ad564906711648e887c6e466c04589a0136f200d2eb5f79a4ea5,0,2.576667,2.576667,reviewed_energy_spectral_flux_v1,44100,1.0,451,position_only,0.328536,0,0,zero_pad_without_source_sample_loss,0.0,1.0,,,1.0,,,,,,1.0,-20.3345,-42.5151
glass_breaking__esc50__fold_2__173559__0012__r0__aug1.wav,glass_breaking,ESC-50,173559,esc-50:173559,glass_breaking__esc50__fold_2__173559__0012__r0.wav,e60d74d17651551cb82e4fd8a542ceae3f278da1a6b4393fe9e704c786ff4125,ca6a0158b85536b099884f130d2248a266286028cfccd31db34ed82bfde1137b,1,2.576667,2.576667,reviewed_energy_spectral_flux_v1,44100,1.0,451,position_gain,0.291719,0,0,zero_pad_without_source_sample_loss,-0.3366,1.0,,,1.0,,,,,,1.0,-20.6711,-42.8594
glass_breaking__esc50__fold_2__173559__0012__r0__aug2.wav,glass_breaking,ESC-50,173559,esc-50:173559,glass_breaking__esc50__fold_2__173559__0012__r0.wav,e60d74d17651551cb82e4fd8a542ceae3f278da1a6b4393fe9e704c786ff4125,4ee19f78c6e60b4670beee6db74cf4f9c4af72b4e653b35396eb5813483651cb,2,2.576667,2.576667,reviewed_energy_spectral_flux_v1,44100,1.0,451,position_gain_background,0.31269,0,0,zero_pad_without_source_sample_loss,-6.8749,1.0,,,1.0,19.4471,0.01090462,3-144128-A-23.wav,breathing,esc50:144128,1.0,-27.2894,-49.3323
glass_breaking__esc50__fold_2__173559__0012__r0__aug3.wav,glass_breaking,ESC-50,173559,esc-50:173559,glass_breaking__esc50__fold_2__173559__0012__r0.wav,e60d74d17651551cb82e4fd8a542ceae3f278da1a6b4393fe9e704c786ff4125,61459e79d560663d27a7d54fdc3d78d30f455ff8711247bce9a30782bcfe57ce,3,2.576667,2.576667,reviewed_energy_spectral_flux_v1,44100,1.0,451,position_filter_background,0.276131,0,0,zero_pad_without_source_sample_loss,0.8414,1.0,220.686,6599.065,1.0,24.9045,0.00402412,1-84393-A-32.wav,keyboard_typing,esc50:84393,1.0,-22.2095,-43.3872
glass_breaking__esc50__fold_2__173559__0012__r0__aug4.wav,glass_breaking,ESC-50,173559,esc-50:173559,glass_breaking__esc50__fold_2__173559__0012__r0.wav,e60d74d17651551cb82e4fd8a542ceae3f278da1a6b4393fe9e704c786ff4125,2aaf77460f0cdff8b486f962723f71cdbf5fb0e82f447e68262d353e0c54524c,4,2.576667,2.576667,reviewed_energy_spectral_flux_v1,44100,1.0,451,position_speed_gain,0.266685,0,0,zero_pad_without_source_sample_loss,-10.7161,0.978108,,,1.0,,,,,,1.0,-31.2819,-53.1423
glass_breaking__esc50__fold_2__173559__0012__r0__aug5.wav,glass_breaking,ESC-50,173559,esc-50:173559,glass_breaking__esc50__fold_2__173559__0012__r0.wav,e60d74d17651551cb82e4fd8a542ceae3f278da1a6b4393fe9e704c786ff4125,ec13029e4f01926e3814a971bc706d76cb2755bda7fa6323fd68e42067301cc9,5,2.576667,2.576667,reviewed_energy_spectral_flux_v1,44100,1.0,451,position_compression_background,0.180691,0,0,zero_pad_without_source_sample_loss,3.5677,1.0,,,1.59906,23.6356,0.04856649,1-36402-A-23.wav,breathing,esc50:36402,1.0,-12.1027,-34.1919
glass_breaking__esc50__fold_2__173607__0013__r0__aug0.wav,glass_breaking,ESC-50,173607,esc-50:173607,glass_breaking__esc50__fold_2__173607__0013__r0.wav,55cc07864f3f8195e51bbdf10fda1601df6b5ff0d5f486a356d79b60c0beb3d6,861beef1992edec308660810a7a5b1f1338ac6d768e84b8296425cb65e7a9d7d,0,0.02746,0.02746,reviewed_energy_spectral_flux_v1,44100,1.0,451,position_only,0.347713,14123,0,zero_pad_without_source_sample_loss,0.0,1.0,,,1.0,,,,,,0.89125094,-1.0,-19.5594
glass_breaking__esc50__fold_2__173607__0013__r0__aug1.wav,glass_breaking,ESC-50,173607,esc-50:173607,glass_breaking__esc50__fold_2__173607__0013__r0.wav,55cc07864f3f8195e51bbdf10fda1601df6b5ff0d5f486a356d79b60c0beb3d6,e2b754b85fc923433efaeb927d3a4a16c5a77bc3f49e08027a5ff8678ce4cb7f,1,0.02746,0.02746,reviewed_energy_spectral_flux_v1,44100,1.0,451,position_gain,0.271774,10774,0,zero_pad_without_source_sample_loss,3.0806,1.0,,,1.0,,,,,,0.62512963,-1.0,-19.5248
glass_breaking__esc50__fold_2__173607__0013__r0__aug2.wav,glass_breaking,ESC-50,173607,esc-50:173607,glass_breaking__esc50__fold_2__173607__0013__r0.wav,55cc07864f3f8195e51bbdf10fda1601df6b5ff0d5f486a356d79b60c0beb3d6,5194fa9635a0754835bf94c59bbecab987fb022701326ad66a5cd197af8abde4,2,0.02746,0.02746,reviewed_energy_spectral_flux_v1,44100,1.0,451,position_gain_background,0.239315,9343,0,zero_pad_without_source_sample_loss,-7.0486,1.0,,,1.0,22.6405,0.03003454,1-91359-A-11.wav,sea_waves,esc50:91359,1.0,-6.8657,-25.5424
glass_breaking__esc50__fold_2__173607__0013__r0__aug3.wav,glass_breaking,ESC-50,173607,esc-50:173607,glass_breaking__esc50__fold_2__173607__0013__r0.wav,55cc07864f3f8195e51bbdf10fda1601df6b5ff0d5f486a356d79b60c0beb3d6,d052c928d515cd2c7459c674a8daa2bf2bae0876a5d126e86c00c7d110772bd3,3,0.02746,0.02746,reviewed_energy_spectral_flux_v1,44100,1.0,451,position_filter_background,0.336987,13650,0,zero_pad_without_source_sample_loss,-1.3963,1.0,192.344,6574.88,1.0,15.3551,0.12446878,2-155801-A-11.wav,sea_waves,esc50:155801,0.71427914,-1.0,-24.6235
glass_breaking__esc50__fold_2__173607__0013__r0__aug4.wav,glass_breaking,ESC-50,173607,esc-50:173607,glass_breaking__esc50__fold_2__173607__0013__r0.wav,55cc07864f3f8195e51bbdf10fda1601df6b5ff0d5f486a356d79b60c0beb3d6,4757170f9a6c65e26214de9ebd318d34dfabd951e44d49814caabe2d6cdcf7f1,4,0.02746,0.02746,reviewed_energy_spectral_flux_v1,44100,1.0,451,position_speed_gain,0.29053,11601,0,zero_pad_without_source_sample_loss,0.546,0.98347,,,1.0,,,,,,0.7787266,-1.0,-20.0834
glass_breaking__esc50__fold_2__173607__0013__r0__aug5.wav,glass_breaking,ESC-50,173607,esc-50:173607,glass_breaking__esc50__fold_2__173607__0013__r0.wav,55cc07864f3f8195e51bbdf10fda1601df6b5ff0d5f486a356d79b60c0beb3d6,1fa7242b29b007a445cdd53389bf4eea5f7c4cf3bf3be5490e3cfc91b0087d61,5,0.02746,0.02746,reviewed_energy_spectral_flux_v1,44100,1.0,451,position_compression_background,0.299983,12018,0,zero_pad_without_source_sample_loss,-1.2489,1.0,,,1.21449,13.3356,0.35194229,3-144128-B-23.wav,breathing,esc50:144128,0.95044227,-1.0,-17.5673
glass_breaking__esc50__fold_2__173618__0014__r0__aug0.wav,glass_breaking,ESC-50,173618,esc-50:173618,glass_breaking__esc50__fold_2__173618__0014__r0.wav,9170ecdc0903514ded47782447d6f0828d752ebc9765fa0cb257f869529dd830,9c226f4ed4a253992554e331e6ce3a33a767c57cf19040e5099a58901d3c17d7,0,0.022472,0.022472,reviewed_energy_spectral_flux_v1,44100,1.0,451,position_only,0.231386,9213,0,zero_pad_without_source_sample_loss,0.0,1.0,,,1.0,,,,,,0.89125094,-1.0,-12.6176
glass_breaking__esc50__fold_2__173618__0014__r0__aug1.wav,glass_breaking,ESC-50,173618,esc-50:173618,glass_breaking__esc50__fold_2__173618__0014__r0.wav,9170ecdc0903514ded47782447d6f0828d752ebc9765fa0cb257f869529dd830,1948313044bf6b8c27cae89549b64a25b23af56015fc242991d1814120e97dbe,1,0.022472,0.022472,reviewed_energy_spectral_flux_v1,44100,1.0,451,position_gain,0.202967,7960,0,zero_pad_without_source_sample_loss,-7.6621,1.0,,,1.0,,,,,,1.0,-7.6621,-19.1531
glass_breaking__esc50__fold_2__173618__0014__r0__aug2.wav,glass_breaking,ESC-50,173618,esc-50:173618,glass_breaking__esc50__fold_2__173618__0014__r0.wav,9170ecdc0903514ded47782447d6f0828d752ebc9765fa0cb257f869529dd830,68546ed4af6ad00c9030a5e49eb2e1ddd0dd6ceff961ed6acebe37cca4962aaf,2,0.022472,0.022472,reviewed_energy_spectral_flux_v1,44100,1.0,451,position_gain_background,0.196862,7691,0,zero_pad_without_source_sample_loss,-8.3274,1.0,,,1.0,20.5763,0.16159652,1-28135-B-11.wav,sea_waves,esc50:28135,1.0,-7.9961,-19.7589
glass_breaking__esc50__fold_2__173618__0014__r0__aug3.wav,glass_breaking,ESC-50,173618,esc-50:173618,glass_breaking__esc50__fold_2__173618__0014__r0.wav,9170ecdc0903514ded47782447d6f0828d752ebc9765fa0cb257f869529dd830,56269f2c4d441cc0baf9acc37e91a70f20564496a8e246ab340910e69d44aebe,3,0.022472,0.022472,reviewed_energy_spectral_flux_v1,44100,1.0,451,position_filter_background,0.274227,11102,0,zero_pad_without_source_sample_loss,2.6649,1.0,182.591,7367.404,1.0,10.2346,2.83224354,2-54961-A-23.wav,breathing,esc50:54961,0.37161381,-1.0,-19.2341
glass_breaking__esc50__fold_2__173618__0014__r0__aug4.wav,glass_breaking,ESC-50,173618,esc-50:173618,glass_breaking__esc50__fold_2__173618__0014__r0.wav,9170ecdc0903514ded47782447d6f0828d752ebc9765fa0cb257f869529dd830,e68a5877c0dba65524b4cab41ee369c089545c8f5168f0e49f3476f6ca21ebbd,4,0.022472,0.022472,reviewed_energy_spectral_flux_v1,44100,1.0,451,position_speed_gain,0.180979,6990,0,zero_pad_without_source_sample_loss,-10.053,0.993545,,,1.0,,,,,,1.0,-9.5644,-21.4559
glass_breaking__esc50__fold_2__173618__0014__r0__aug5.wav,glass_breaking,ESC-50,173618,esc-50:173618,glass_breaking__esc50__fold_2__173618__0014__r0.wav,9170ecdc0903514ded47782447d6f0828d752ebc9765fa0cb257f869529dd830,b8d7ae36899bbfc1a937935c47f08444780956e4614d0bdc4d6cce0da0084dfa,5,0.022472,0.022472,reviewed_energy_spectral_flux_v1,44100,1.0,451,position_compression_background,0.320551,13145,0,zero_pad_without_source_sample_loss,4.908,1.0,,,1.48842,23.6766,0.18784858,3-144827-A-11.wav,sea_waves,esc50:144827,0.81140228,-1.0,-7.595
