dataset_role,other_group,source_dataset,source_partition,source_id,source_filename,source_labels,filename,stimulus_sha256,patch_count,hardness_score,hardest_predicted_class,hardest_patch_within_clip,mean_top_class,mean_top_score,mean_score_dog_bark,mean_score_glass_breaking,mean_score_gunshot_gunfire,mean_score_siren,mean_score_speech,mean_score_thunderstorm,selection_tier,candidate_filename,excerpt_start_s,excerpt_duration_s
train,high_tonal_non_siren,FSD50K,train,382828,382828.wav,"Cowbell,Bell",other__fsd50k__train__382828__hard3s.wav,e809e3ab6a2f74134ce0428fb5e9daf0717ed8c9c3b9823128a7b3f6c8cd7861,1,0.512160062789917,glass_breaking,0,glass_breaking,0.512160062789917,0.016665054485201836,0.512160062789917,0.3189142644405365,0.07985536009073257,0.03096282109618187,0.0414423868060112,diversity,other_candidate__fsd50k__train__382828__0074.wav,0.000000,3.000
train,high_tonal_non_siren,FSD50K,train,155191,155191.wav,Squeak,other__fsd50k__train__155191__hard3s.wav,cc052bc39be8d53d18ea50aa85f9858637b0c36aa88f048bb8277577c14b516c,5,0.813810408115387,glass_breaking,0,glass_breaking,0.5270729660987854,0.0268155075609684,0.5270729660987854,0.1002640500664711,0.015668684616684914,0.17230311036109924,0.15787570178508759,diversity,other_candidate__fsd50k__train__155191__0152.wav,0.000000,3.000
train,high_tonal_non_siren,FSD50K,train,377658,377658.wav,Bell,other__fsd50k__train__377658__hard3s.wav,660cebb2b6a0a4a686405887b20343bd3ed74e8b68095a7fd0a4566390ec3372,9,0.9202979803085327,glass_breaking,3,glass_breaking,0.6445682644844055,0.01759749837219715,0.6445682644844055,0.12049661576747894,0.10851523280143738,0.06720341742038727,0.04161896929144859,diversity,other_candidate__fsd50k__train__377658__0091.wav,1.160000,3.000
train,high_tonal_non_siren,ESC-50,fold_3,111102,3-111102-B-46.wav,church_bells,other__esc50__fold_3__111102__hard3s.wav,ae91dd8bd047cd9046ab7f429a4a34d32254749dc9bdde00ed6a22444fa5d37a,6,0.8505496382713318,siren,4,siren,0.6634084582328796,0.004882536828517914,0.009685817174613476,0.03134329617023468,0.6634084582328796,0.09312433004379272,0.1975555568933487,diversity,other_candidate__esc50__fold_3__111102__0090.wav,1.880000,3.000
train,high_tonal_non_siren,FSD50K,train,90536,90536.wav,"Cowbell,Bell",other__fsd50k__train__90536__hard3s.wav,777484f8ba6f89f6035065e92bfde72e7ff2e51c1bb3b18f968675edf25f0357,3,0.7783414721488953,glass_breaking,0,glass_breaking,0.5841522216796875,0.003742612898349762,0.5841522216796875,0.25822970271110535,0.0065367803908884525,0.10281118005514145,0.04452752694487572,diversity,other_candidate__fsd50k__train__90536__0236.wav,0.000000,3.000
train,high_tonal_non_siren,FSD50K,train,90971,90971.wav,"Cowbell,Bell",other__fsd50k__train__90971__hard3s.wav,fe68b1d158becb4415fac5731688ac74c6fdd6b6997fb6a5260144c8a14e95a1,1,0.37163078784942627,siren,0,siren,0.37163078784942627,0.02899513766169548,0.14944231510162354,0.22312815487384796,0.37163078784942627,0.2151438146829605,0.011659693904221058,diversity,other_candidate__fsd50k__train__90971__0004.wav,0.000000,3.000
train,high_tonal_non_siren,FSD50K,train,68935,68935.wav,Squeak,other__fsd50k__train__68935__hard3s.wav,904eb313fb6190a0b2f899a565967a0bdded79a1a23ca8fd45fd870c51c4bc70,1,0.49943962693214417,glass_breaking,0,glass_breaking,0.49943962693214417,0.022558679804205894,0.49943962693214417,0.18003977835178375,0.05215556174516678,0.19365087151527405,0.05215556174516678,diversity,other_candidate__fsd50k__train__68935__0059.wav,0.000000,3.000
train,high_tonal_non_siren,FSD50K,train,10712,10712.wav,Bell,other__fsd50k__train__10712__hard3s.wav,2bba6d1283557c8706b48450a8f1c56692c1c0e02d33217faf0186bf442b0e23,1,0.9299899339675903,glass_breaking,0,glass_breaking,0.9299899339675903,0.0033989744260907173,0.9299899339675903,0.03375638276338577,0.014600533060729504,0.017518481239676476,0.0007356583373621106,diversity,other_candidate__fsd50k__train__10712__0012.wav,0.000000,3.000
train,high_tonal_non_siren,FSD50K,train,10449,10449.wav,Bell,other__fsd50k__train__10449__hard3s.wav,75f5975a2e7f6524bbf98a9eed074a06a41b7e4edbb77ce0544865d15776bc05,6,0.941611111164093,glass_breaking,0,glass_breaking,0.5354052186012268,0.011719667352735996,0.5354052186012268,0.21382875740528107,0.02261337637901306,0.18982841074466705,0.026604535058140755,diversity,other_candidate__fsd50k__train__10449__0196.wav,0.000000,3.000
train,high_tonal_non_siren,FSD50K,train,91184,91184.wav,"Cowbell,Bell",other__fsd50k__train__91184__hard3s.wav,38d76e786bef1c60ef025e0b37f2d51ca7072dc284707e7ea485463463b199e3,1,0.37634509801864624,siren,0,siren,0.37634509801864624,0.01020609587430954,0.3498929738998413,0.10512185841798782,0.37634509801864624,0.15695448219776154,0.001479473547078669,diversity,other_candidate__fsd50k__train__91184__0229.wav,0.000000,3.000
train,high_tonal_non_siren,FSD50K,train,335752,335752.wav,Squeak,other__fsd50k__train__335752__hard3s.wav,e075162ca8766f7dabe095d0336255ea4bc6f113c8de7f716f3f2a44867ee69c,3,0.8391638398170471,siren,0,siren,0.6111864447593689,0.00853269174695015,0.1773844212293625,0.008053131401538849,0.6111864447593689,0.19319768249988556,0.0016456173034384847,diversity,other_candidate__fsd50k__train__335752__0227.wav,0.000000,3.000
train,clapping_applause,FSD50K,train,377055,377055.wav,"Applause,Human_group_actions",other__fsd50k__train__377055__hard3s.wav,fbc1638daca484f9fc3b9b917cbcee9fe32b6473d805ee0c21f8d27e44658a73,13,0.7738029956817627,dog_bark,0,speech,0.2842259109020233,0.1536828577518463,0.24307630956172943,0.1268601268529892,0.05143822729587555,0.2842259109020233,0.1407165825366974,hard_negative,other_candidate__fsd50k__train__377055__0369.wav,0.000000,3.000
train,clapping_applause,FSD50K,train,274644,274644.wav,"Applause,Human_group_actions",other__fsd50k__train__274644__hard3s.wav,20296bd58c2c30dbad283f09209d30d6063fffe15f55acfe3b220cf5c3b02c89,13,0.9129793643951416,glass_breaking,0,speech,0.5800186991691589,0.038875285536050797,0.1811452955007553,0.1518854796886444,0.030593521893024445,0.5800186991691589,0.01748175173997879,hard_negative,other_candidate__fsd50k__train__274644__0356.wav,0.000000,3.000
train,clapping_applause,FSD50K,train,180767,180767.wav,"Clapping,Hands",other__fsd50k__train__180767__hard3s.wav,d64b7da174bfc4ba9264bfbff3ed645dee16ae2991886fbfe09b675b475d07b9,2,0.9958891272544861,gunshot_gunfire,0,gunshot_gunfire,0.5760182738304138,0.02527567185461521,0.10994940251111984,0.5760182738304138,0.09374292194843292,0.11678165197372437,0.07823207974433899,hard_negative,other_candidate__fsd50k__train__180767__0336.wav,0.000000,3.000
train,clapping_applause,FSD50K,train,118701,118701.wav,"Applause,Keyboard_(musical),Musical_instrument,Music,Human_group_actions",other__fsd50k__train__118701__hard3s.wav,8f20e27bbef8afe53bc96b6684a16da9f84dda79819efcb9d210b03a5b74cadc,13,0.6277619004249573,siren,0,thunderstorm,0.30392029881477356,0.10690266638994217,0.046454329043626785,0.11918764561414719,0.22660009562969208,0.19693496823310852,0.30392029881477356,hard_negative,other_candidate__fsd50k__train__118701__0454.wav,0.000000,3.000
train,clapping_applause,FSD50K,train,32866,32866.wav,"Applause,Cheering,Human_group_actions",other__fsd50k__train__32866__hard3s.wav,9ae98df4b832770150a18185b2e9fb27a576f21103cee0b55825d1f4d67bbd78,13,0.988742470741272,speech,5,speech,0.8281139731407166,0.022841671481728554,0.04394107684493065,0.07542063295841217,0.0266374833881855,0.8281139731407166,0.0030451524071395397,hard_negative,other_candidate__fsd50k__train__32866__0449.wav,2.600000,3.000
train,clapping_applause,FSD50K,train,75059,75059.wav,"Applause,Human_group_actions",other__fsd50k__train__75059__hard3s.wav,dcbff94f73e95aaef0b7ff045df45edce1d08efa2042f539a95a2e43f7f326b3,13,0.9288569092750549,thunderstorm,2,thunderstorm,0.40635254979133606,0.03851176053285599,0.09056436270475388,0.19899919629096985,0.08991125226020813,0.17566095292568207,0.40635254979133606,hard_negative,other_candidate__fsd50k__train__75059__0453.wav,0.440000,3.000
train,clapping_applause,FSD50K,train,65519,65519.wav,"Applause,Cheering,Human_group_actions",other__fsd50k__train__65519__hard3s.wav,55834a1e3e304c915eb49b1d38505ed7f4f93582dc63e47a5931f06ae87b2637,12,0.8981013894081116,glass_breaking,6,glass_breaking,0.495884507894516,0.013407248072326183,0.495884507894516,0.2584051489830017,0.08767648786306381,0.10083364695310593,0.043792951852083206,hard_negative,other_candidate__fsd50k__train__65519__0274.wav,3.320000,3.000
train,clapping_applause,FSD50K,train,377782,377782.wav,"Clapping,Hands",other__fsd50k__train__377782__hard3s.wav,8ecb8e2cb45c6fd325add8583967706487824ff56c24ffe072382f836a32c5ae,1,0.9751180410385132,gunshot_gunfire,0,gunshot_gunfire,0.9751180410385132,0.00011596532567637041,0.01905025914311409,0.9751180410385132,0.00011596532567637041,0.004770140163600445,0.0008296711021102965,hard_negative,other_candidate__fsd50k__train__377782__0455.wav,0.000000,3.000
train,clapping_applause,FSD50K,train,242223,242223.wav,"Applause,Human_group_actions",other__fsd50k__train__242223__hard3s.wav,1875d5d7de26b8988f54cea4e3bda0ff60401e2711f7db851421830e53dd88ae,13,0.9817065596580505,speech,5,speech,0.8964790105819702,0.013845796696841717,0.023386899381875992,0.01828616112470627,0.043768201023340225,0.8964790105819702,0.004233942367136478,hard_negative,other_candidate__fsd50k__train__242223__0351.wav,2.600000,3.000
train,clapping_applause,FSD50K,train,367636,367636.wav,"Applause,Crowd,Human_group_actions",other__fsd50k__train__367636__hard3s.wav,6d38a89d6a4fde9a0a5212a9115b80ff8e4a70848a93c8c5b882ff0b22d85c0f,9,0.8333571553230286,thunderstorm,3,speech,0.4043627977371216,0.020154671743512154,0.15764687955379486,0.18184016644954681,0.07012870907783508,0.4043627977371216,0.16586679220199585,hard_negative,other_candidate__fsd50k__train__367636__0294.wav,1.160000,3.000
train,clapping_applause,FSD50K,train,35103,35103.wav,"Applause,Human_group_actions",other__fsd50k__train__35103__hard3s.wav,1d34cbef54dc76ba50f1fa2669a5791737637a62b29849d0e07b18c25f7a0d61,7,0.8138093948364258,glass_breaking,6,speech,0.40871331095695496,0.059214331209659576,0.25780126452445984,0.17972971498966217,0.026548277586698532,0.40871331095695496,0.06799308955669403,hard_negative,other_candidate__fsd50k__train__35103__0325.wav,2.641882,3.000
train,clapping_applause,FSD50K,train,161586,161586.wav,"Clapping,Hands",other__fsd50k__train__161586__hard3s.wav,f75330c30a452f46cd4ef2808a8aa42a97fc31e77aedf1f9f3801e0aba97a29c,4,0.9717845916748047,gunshot_gunfire,0,gunshot_gunfire,0.7336784601211548,0.014693185687065125,0.023534927517175674,0.7336784601211548,0.015443886630237103,0.16833540797233582,0.04431416466832161,hard_negative,other_candidate__fsd50k__train__161586__0374.wav,0.000000,3.000
train,clapping_applause,FSD50K,train,24372,24372.wav,"Applause,Human_group_actions",other__fsd50k__train__24372__hard3s.wav,463acc5ec75015a67c2b260d1f8092cba849aa605de0680617cfa23f051f46ba,12,0.9802614450454712,speech,11,speech,0.5668459534645081,0.03059653379023075,0.08091431111097336,0.2194039672613144,0.08128125220537186,0.5668459534645081,0.020957985892891884,hard_negative,other_candidate__fsd50k__train__24372__0470.wav,6.344558,3.000
train,clapping_applause,FSD50K,train,274638,274638.wav,"Applause,Human_group_actions",other__fsd50k__train__274638__hard3s.wav,451b30887ceb6588f7dd9cbac90711846b568e3b5a411255789d70d2fd792168,10,0.8032180070877075,thunderstorm,6,thunderstorm,0.3018839955329895,0.037630822509527206,0.1680113524198532,0.21340684592723846,0.03212400898337364,0.24694295227527618,0.3018839955329895,hard_negative,other_candidate__fsd50k__train__274638__0380.wav,3.320000,3.000
train,clapping_applause,FSD50K,train,241906,241906.wav,"Applause,Human_group_actions",other__fsd50k__train__241906__hard3s.wav,4c695089640d135cc573aa1e07ca365e728ba59d0e395a21096879546fda93b0,11,0.8060174584388733,glass_breaking,10,speech,0.3375709354877472,0.07078533619642258,0.1733846664428711,0.2378169596195221,0.05399137735366821,0.3375709354877472,0.12645068764686584,hard_negative,other_candidate__fsd50k__train__241906__0332.wav,5.512313,3.000
train,clapping_applause,FSD50K,train,161588,161588.wav,"Clapping,Hands",other__fsd50k__train__161588__hard3s.wav,632ff1b3e5edf27aebc4401d35fec96a98d315e78187745d1aea447af205794a,5,0.9578267335891724,gunshot_gunfire,0,gunshot_gunfire,0.49803614616394043,0.008111374452710152,0.15156647562980652,0.49803614616394043,0.012155812233686447,0.16420064866542816,0.16592951118946075,hard_negative,other_candidate__fsd50k__train__161588__0317.wav,0.000000,3.000
train,clapping_applause,FSD50K,train,262975,262975.wav,"Applause,Crowd,Laughter,Human_group_actions,Human_voice",other__fsd50k__train__262975__hard3s.wav,57a8efbf4656d2f6355c5f1426d9afe9668d63847075da588641ed17774c51d0,10,0.9789530038833618,speech,2,speech,0.8260968923568726,0.032747600227594376,0.0433930903673172,0.07761650532484055,0.01528843678534031,0.8260968923568726,0.004857432562857866,hard_negative,other_candidate__fsd50k__train__262975__0291.wav,0.440000,3.000
train,clapping_applause,FSD50K,train,241894,241894.wav,"Applause,Human_group_actions",other__fsd50k__train__241894__hard3s.wav,4692a7c4aa43a124e1ac0bae77ad1ce6410fdc241949e43d4dc412c9e37f87e8,6,0.603240430355072,thunderstorm,5,thunderstorm,0.27152541279792786,0.06451777368783951,0.14533014595508575,0.24859704077243805,0.06975357979536057,0.20027600228786469,0.27152541279792786,hard_negative,other_candidate__fsd50k__train__241894__0301.wav,1.867574,3.000
train,clapping_applause,FSD50K,train,241896,241896.wav,"Applause,Human_group_actions",other__fsd50k__train__241896__hard3s.wav,851111724a612cc41c1c52c70b8d58592ad7e5258489245a5891a71b8e4bcb2c,13,0.7848145365715027,glass_breaking,0,speech,0.41418832540512085,0.03685280680656433,0.1551661342382431,0.25301727652549744,0.05493011698126793,0.41418832540512085,0.08584533631801605,hard_negative,other_candidate__fsd50k__train__241896__0420.wav,0.000000,3.000
train,clapping_applause,FSD50K,train,180768,180768.wav,"Clapping,Hands",other__fsd50k__train__180768__hard3s.wav,30b790a710a73a6a2f3cb44a1cdd15caca7e7490e28b95cf0f56c48b0a21f21e,1,0.9448367953300476,gunshot_gunfire,0,gunshot_gunfire,0.9448367953300476,9.712378232507035e-05,0.053105637431144714,0.9448367953300476,9.712378232507035e-05,0.0007474027806892991,0.001115926424972713,hard_negative,other_candidate__fsd50k__train__180768__0272.wav,0.000000,3.000
train,clapping_applause,FSD50K,train,191913,191913.wav,"Applause,Crowd,Cheering,Human_group_actions",other__fsd50k__train__191913__hard3s.wav,e38b380ac13e2054e60935b0234abb97b1f9cfed627aa2ed8fcc0f285575601a,13,0.9742053151130676,speech,9,speech,0.788598895072937,0.014487799257040024,0.05201517790555954,0.08827365189790726,0.03478984534740448,0.788598895072937,0.021834721788764,hard_negative,other_candidate__fsd50k__train__191913__0345.wav,5.480000,3.000
train,clapping_applause,FSD50K,train,75060,75060.wav,"Applause,Cheering,Human_group_actions",other__fsd50k__train__75060__hard3s.wav,f75a5c47cd557e9063277c73f0d414594f2c62b769b30e7cfa33812571c497fb,13,0.597883403301239,thunderstorm,2,speech,0.27581924200057983,0.037055861204862595,0.09734679758548737,0.24212227761745453,0.1959068924188614,0.27581924200057983,0.1517488658428192,hard_negative,other_candidate__fsd50k__train__75060__0264.wav,0.440000,3.000
train,clapping_applause,FSD50K,train,60900,60900.wav,"Applause,Cheering,Human_group_actions",other__fsd50k__train__60900__hard3s.wav,04747e0fbd2b56e30307a6dd547f1a0503d05ba43285c361a67372dfd8cef7da,13,0.781682014465332,glass_breaking,0,glass_breaking,0.35138124227523804,0.042023394256830215,0.35138124227523804,0.19946855306625366,0.133334681391716,0.21105489134788513,0.06273719668388367,hard_negative,other_candidate__fsd50k__train__60900__0439.wav,0.000000,3.000
train,clapping_applause,FSD50K,train,189829,189829.wav,"Applause,Human_group_actions",other__fsd50k__train__189829__hard3s.wav,d4a6721a20a486c06647ea02536a02489ed29b400e4a437f2db29bafce538f3d,13,0.9350862503051758,gunshot_gunfire,11,speech,0.44693294167518616,0.03127262368798256,0.08254174888134003,0.2838945686817169,0.08824312686920166,0.44693294167518616,0.06711496412754059,hard_negative,other_candidate__fsd50k__train__189829__0258.wav,6.920000,3.000
train,clapping_applause,FSD50K,train,41456,41456.wav,"Applause,Cheering,Human_group_actions",other__fsd50k__train__41456__hard3s.wav,8016ba490b7027034687a53af7cee2f0112f10d0b1cf4cfcf221bc1c93c9aa3c,13,0.9739378094673157,speech,4,speech,0.48567941784858704,0.10682936757802963,0.10900084674358368,0.07786614447832108,0.15099316835403442,0.48567941784858704,0.06963108479976654,hard_negative,other_candidate__fsd50k__train__41456__0330.wav,1.880000,3.000
train,clapping_applause,FSD50K,train,241903,241903.wav,"Applause,Crowd,Human_group_actions",other__fsd50k__train__241903__hard3s.wav,31b27573145232e882bf350c06e27789b22861f8d9c9e69354fb7e2ec99b6a1a,5,0.5277181267738342,thunderstorm,0,gunshot_gunfire,0.3120560646057129,0.07930608838796616,0.11964783817529678,0.3120560646057129,0.05682632327079773,0.21881277859210968,0.21335092186927795,hard_negative,other_candidate__fsd50k__train__241903__0293.wav,0.000000,3.000
train,clapping_applause,FSD50K,train,194262,194262.wav,"Clapping,Hands",other__fsd50k__train__194262__hard3s.wav,4ce388b48017e213a05d4c46cd2b374a1169dd462ac768963ac5b7fcfbf3b07d,4,0.774034857749939,glass_breaking,1,glass_breaking,0.6214436292648315,0.0020319370087236166,0.6214436292648315,0.2752528488636017,0.006476239766925573,0.02178172767162323,0.07301364839076996,hard_negative,other_candidate__fsd50k__train__194262__0271.wav,0.000000,3.000
train,clapping_applause,FSD50K,train,326763,326763.wav,"Applause,Human_group_actions",other__fsd50k__train__326763__hard3s.wav,5e86dfb499233ea7eec02e1641bfc08f7a8169d9e967ac34dac1ca966d895f39,9,0.9261735081672668,gunshot_gunfire,4,gunshot_gunfire,0.4242105185985565,0.013819199055433273,0.11820921301841736,0.4242105185985565,0.040656398981809616,0.28145864605903625,0.12164599448442459,hard_negative,other_candidate__fsd50k__train__326763__0459.wav,1.880000,3.000
train,clapping_applause,FSD50K,train,242036,242036.wav,"Applause,Crowd,Human_group_actions",other__fsd50k__train__242036__hard3s.wav,d382807dc99ef8506fd279409c9579078c8019fb8d5e1eb0d0bc82730771ee96,13,0.9725083708763123,speech,12,speech,0.7977281808853149,0.05386368930339813,0.07390867173671722,0.041495658457279205,0.02013378217816353,0.7977281808853149,0.01287011243402958,hard_negative,other_candidate__fsd50k__train__242036__0411.wav,7.640000,3.000
train,clapping_applause,FSD50K,train,187671,187671.wav,"Clapping,Hands",other__fsd50k__train__187671__hard3s.wav,8ae59a99ef80611f3b018f48c593764986339e693415fdbc9983c62e9d46dcaf,5,0.7168030738830566,glass_breaking,3,glass_breaking,0.534245491027832,0.01136710587888956,0.534245491027832,0.28197184205055237,0.005107913166284561,0.12039172649383545,0.04691595211625099,hard_negative,other_candidate__fsd50k__train__187671__0422.wav,0.887868,3.000
train,clapping_applause,FSD50K,train,148995,148995.wav,"Clapping,Hands",other__fsd50k__train__148995__hard3s.wav,4927a7be83dc1e45e129beb662d61624826e43bfad99558f0a0b5f0666d80594,1,0.9152424335479736,gunshot_gunfire,0,gunshot_gunfire,0.9152424335479736,8.433899347437546e-05,0.08261363208293915,0.9152424335479736,8.433899347437546e-05,0.0018004127778112888,0.00017479895905125886,hard_negative,other_candidate__fsd50k__train__148995__0405.wav,0.000000,3.000
