dataset_role,other_group,source_dataset,source_partition,source_id,source_filename,source_labels,filename,stimulus_sha256,patch_count,hardness_score,hardest_predicted_class,hardest_patch_within_clip,mean_top_class,mean_top_score,mean_score_dog_bark,mean_score_glass_breaking,mean_score_gunshot_gunfire,mean_score_siren,mean_score_speech,mean_score_thunderstorm
train,tonal_alarm,FSD50K,train,122272,122272.wav,"Ringtone,Telephone,Alarm",other_candidate__fsd50k__train__122272__0070.wav,04e455cddc8bf26843c40b79e2df37107a41aee03530c0d492acb890ac20c911,1,0.4009782671928406,siren,0,siren,0.4009782671928406,0.003779672086238861,0.07779870927333832,0.2158176451921463,0.4009782671928406,0.07779870927333832,0.22382700443267822
train,tonal_alarm,FSD50K,train,203539,203539.wav,Alarm,other_candidate__fsd50k__train__203539__0071.wav,023c5880a113e477af67f25e22e9f1d34a1e9ac6208cdd640cded51c96c454fe,1,0.5467742085456848,speech,0,speech,0.5467742085456848,0.005962707567960024,0.010681979358196259,0.15839456021785736,0.25437361001968384,0.5467742085456848,0.023812947794795036
train,tonal_alarm,FSD50K,train,188931,188931.wav,"Telephone,Alarm",other_candidate__fsd50k__train__188931__0072.wav,a13f2afa2c8cd5e3d3716676f76670b6f3300fafc5d7735498825151f5c61b8d,1,0.5193765163421631,glass_breaking,0,glass_breaking,0.5193765163421631,0.0012713680043816566,0.5193765163421631,0.027140332385897636,0.3741559088230133,0.07259458303451538,0.005461251363158226
train,tonal_alarm,FSD50K,train,121908,121908.wav,Alarm,other_candidate__fsd50k__train__121908__0073.wav,779f4273dfe3bd9508fcf69bd247cf78b79d828e53944984f5bb178ee18258b0,7,0.9741369485855103,siren,2,siren,0.9091786742210388,0.0037282577250152826,0.017060481011867523,0.039764560759067535,0.9091786742210388,0.02857457660138607,0.0016934602754190564
train,tonal_alarm,FSD50K,train,382828,382828.wav,"Cowbell,Bell",other_candidate__fsd50k__train__382828__0074.wav,e809e3ab6a2f74134ce0428fb5e9daf0717ed8c9c3b9823128a7b3f6c8cd7861,1,0.512160062789917,glass_breaking,0,glass_breaking,0.512160062789917,0.016665054485201836,0.512160062789917,0.3189142644405365,0.07985536009073257,0.03096282109618187,0.0414423868060112
train,tonal_alarm,FSD50K,train,235474,235474.wav,Bell,other_candidate__fsd50k__train__235474__0075.wav,954cc35baeb7e3e85e249bac587976a9afe9d25b9cf7d8edd5427347e3d4f070,13,0.9787413477897644,glass_breaking,12,glass_breaking,0.5801365971565247,0.010680202394723892,0.5801365971565247,0.13317012786865234,0.1512804925441742,0.04612269625067711,0.078609898686409
train,tonal_alarm,ESC-50,fold_1,21421,1-21421-A-46.wav,church_bells,other_candidate__esc50__fold_1__21421__0076.wav,4547302835eb89a4fddaebca32b56e26784cc8453f7ee1984c014ffc8af6819e,6,0.8693791627883911,siren,0,siren,0.5878623723983765,0.01379923615604639,0.18375317752361298,0.1010897234082222,0.5878623723983765,0.04282652214169502,0.07066898792982101
train,tonal_alarm,FSD50K,train,171249,171249.wav,"Vehicle_horn_and_car_horn_and_honking,Car,Motor_vehicle_(road),Vehicle,Alarm",other_candidate__fsd50k__train__171249__0077.wav,27f48ccd35dbe44d9479f38d5a602dfdf74ed2af1e89868e1d7b3c1e74762157,13,0.9167206287384033,siren,9,siren,0.5934004187583923,0.013183840550482273,0.11915455758571625,0.0334278866648674,0.5934004187583923,0.1933649629354477,0.047468401491642
train,tonal_alarm,FSD50K,train,203942,203942.wav,"Bell,Doorbell,Door,Domestic_sounds_and_home_sounds,Alarm",other_candidate__fsd50k__train__203942__0078.wav,d64588933fa940d318658502b9baf505a72c05afafd588ce156f076f71856a09,13,0.9257014989852905,siren,2,gunshot_gunfire,0.41033679246902466,0.020118840038776398,0.12980864942073822,0.41033679246902466,0.33681726455688477,0.06695627421140671,0.03596216440200806
train,tonal_alarm,FSD50K,train,109718,109718.wav,Bell,other_candidate__fsd50k__train__109718__0079.wav,0db2fe6f95bfb8fa45e9c871235452ef7077f6052ec1da67abcf69797e73dc01,13,0.9912028312683105,siren,0,siren,0.9212649464607239,0.0039029514882713556,0.01620541699230671,0.01762739196419716,0.9212649464607239,0.02799731120467186,0.013001937419176102
train,tonal_alarm,FSD50K,train,57743,57743.wav,"Door,Bell,Domestic_sounds_and_home_sounds",other_candidate__fsd50k__train__57743__0080.wav,437ff6835521d198925dcf73babcdd5141ae453190fef01e35677d0a10280d8a,7,0.9855501651763916,glass_breaking,0,siren,0.4388331472873688,0.03060298226773739,0.36493581533432007,0.0584561750292778,0.4388331472873688,0.036242444068193436,0.07092944532632828
train,tonal_alarm,FSD50K,train,182474,182474.wav,"Traffic_noise_and_roadway_noise,Vehicle_horn_and_car_horn_and_honking,Car,Motor_vehicle_(road),Vehicle,Alarm",other_candidate__fsd50k__train__182474__0081.wav,481df663f67fd1df7da7ea040ee41d4e9ea7676ba19b1104e42dbcb63eb6e239,5,0.9959355592727661,siren,1,siren,0.7313348054885864,0.00786945503205061,0.030665647238492966,0.10049214214086533,0.7313348054885864,0.03824266046285629,0.09139521420001984
train,tonal_alarm,FSD50K,train,250632,250632.wav,"Ringtone,Telephone,Alarm",other_candidate__fsd50k__train__250632__0082.wav,9be45272f4e61ddfef08d40a39ec00392df485347f90b805248b289fc9050510,3,0.48530200123786926,glass_breaking,1,siren,0.41609570384025574,0.0015907399356365204,0.3244296610355377,0.011541545391082764,0.41609570384025574,0.2423296719789505,0.004012673627585173
train,tonal_alarm,FSD50K,train,352235,352235.wav,"Telephone,Alarm",other_candidate__fsd50k__train__352235__0083.wav,52c9d41676d53ec465e7d2b67bb6626ba451a84d3779060085e623205ce30640,1,0.4350745379924774,gunshot_gunfire,0,gunshot_gunfire,0.4350745379924774,0.003812816459685564,0.4195059835910797,0.4350745379924774,0.020380737259984016,0.030429907143115997,0.09079591184854507
train,tonal_alarm,FSD50K,train,117570,117570.wav,"Ringtone,Telephone,Alarm",other_candidate__fsd50k__train__117570__0084.wav,2bfe649941a949333e992b0b2e5d2ae24fb0fb909a874a70846805e8ca15e805,11,0.8953056335449219,siren,0,siren,0.38723790645599365,0.02033296227455139,0.24022792279720306,0.16694393754005432,0.38723790645599365,0.08090239018201828,0.10435491055250168
train,tonal_alarm,FSD50K,train,411581,411581.wav,"Telephone,Alarm",other_candidate__fsd50k__train__411581__0085.wav,8ffce91aa6f6fe423aec5c52b0cc091e12d2fe9fcf56e5ada5ed68db5f4dc258,3,0.6806268095970154,siren,1,siren,0.5807984471321106,0.021049290895462036,0.013410181738436222,0.004880991298705339,0.5807984471321106,0.3792937695980072,0.0005673419800586998
train,tonal_alarm,FSD50K,train,34005,34005.wav,Alarm,other_candidate__fsd50k__train__34005__0086.wav,cff153ef438a1db4e25c99f451d00d0283f453e4699437d82751cb02e48b9778,11,0.9927307963371277,siren,0,siren,0.9888961911201477,0.00016468872490804642,0.0001572481560287997,0.0016502097714692354,0.9888961911201477,0.008974338881671429,0.0001572481560287997
train,tonal_alarm,FSD50K,train,319036,319036.wav,"Telephone,Alarm",other_candidate__fsd50k__train__319036__0087.wav,ea237290717ea6d877a83bffdc80ac570bf738db1d65eeb16f62cc7bcfaa8e2d,13,0.9841558933258057,siren,3,siren,0.8060559630393982,0.05973149091005325,0.01983344554901123,0.01801965944468975,0.8060559630393982,0.07910376042127609,0.017255615442991257
train,tonal_alarm,FSD50K,train,122740,122740.wav,"Telephone,Alarm",other_candidate__fsd50k__train__122740__0088.wav,0ca31132b40f9d8f292ceb1f25b1550c37f47388636bd9b8e4c36c04a6576279,2,0.5023025274276733,thunderstorm,0,thunderstorm,0.4471760392189026,0.034920886158943176,0.14122746884822845,0.2728535532951355,0.03196059912443161,0.07186143100261688,0.4471760392189026
train,tonal_alarm,ESC-50,fold_3,111102,3-111102-A-46.wav,church_bells,other_candidate__esc50__fold_3__111102__0089.wav,d8761cb9528326a37bd8fba7ab3d9330dcdb6d1cc73798a21a6d069ba1c539cb,6,0.8395861983299255,siren,3,siren,0.5688926577568054,0.01438002660870552,0.04285132512450218,0.08522611856460571,0.5688926577568054,0.08678466826677322,0.20186521112918854
train,tonal_alarm,ESC-50,fold_3,111102,3-111102-B-46.wav,church_bells,other_candidate__esc50__fold_3__111102__0090.wav,ae91dd8bd047cd9046ab7f429a4a34d32254749dc9bdde00ed6a22444fa5d37a,6,0.8505496382713318,siren,4,siren,0.6634084582328796,0.004882536828517914,0.009685817174613476,0.03134329617023468,0.6634084582328796,0.09312433004379272,0.1975555568933487
train,tonal_alarm,FSD50K,train,377658,377658.wav,Bell,other_candidate__fsd50k__train__377658__0091.wav,660cebb2b6a0a4a686405887b20343bd3ed74e8b68095a7fd0a4566390ec3372,9,0.9202979803085327,glass_breaking,3,glass_breaking,0.6445682644844055,0.01759749837219715,0.6445682644844055,0.12049661576747894,0.10851523280143738,0.06720341742038727,0.04161896929144859
train,tonal_alarm,FSD50K,train,397161,397161.wav,"Telephone,Alarm",other_candidate__fsd50k__train__397161__0092.wav,c5cfdd5d5bcfac5784b4cf11fff2f042941a53406a14b3b77583084317e4f53a,1,0.9947079420089722,siren,0,siren,0.9947079420089722,0.00012268508726265281,9.16616918402724e-05,0.00029417406767606735,0.9947079420089722,0.00469184760004282,9.16616918402724e-05
train,tonal_alarm,FSD50K,train,434124,434124.wav,"Telephone,Alarm",other_candidate__fsd50k__train__434124__0093.wav,b9c4c004505a98592915088f04838947794b59b28b5eaec5513635320e3295b6,1,0.8823747634887695,siren,0,siren,0.8823747634887695,0.027683980762958527,0.013852997682988644,0.016026759520173073,0.8823747634887695,0.051435425877571106,0.008626047521829605
train,tonal_alarm,FSD50K,train,90555,90555.wav,"Cowbell,Bell",other_candidate__fsd50k__train__90555__0094.wav,80345c5baafb12751d00f8ffbd595fd96cde7a12352cdf1bbce35f2026c8d9c7,1,0.9643438458442688,glass_breaking,0,glass_breaking,0.9643438458442688,0.0006593676516786218,0.9643438458442688,0.028129128739237785,0.0033984126057475805,0.0024481969885528088,0.0010210191830992699
train,tonal_alarm,FSD50K,train,31802,31802.wav,"Telephone,Alarm",other_candidate__fsd50k__train__31802__0095.wav,6380561488ab409b42a805869c04eed1fb01c9b1dd9b3ea417b0642ee0b10a3e,1,0.7532037496566772,thunderstorm,0,thunderstorm,0.7532037496566772,0.026361163705587387,0.03280330449342728,0.11323621869087219,0.048977699130773544,0.025417864322662354,0.7532037496566772
train,tonal_alarm,FSD50K,train,156123,156123.wav,"Bicycle_bell,Alarm,Bicycle,Vehicle,Bell",other_candidate__fsd50k__train__156123__0096.wav,d52c06b082fb0af73e53f6002dd70e6cea1d8755d1e338ecf1d8f48f6199cb08,1,0.9817355275154114,glass_breaking,0,glass_breaking,0.9817355275154114,0.0003612903237808496,0.9817355275154114,0.014861393719911575,0.0006961709586903453,0.00048357146442867815,0.0018621085910126567
train,tonal_alarm,FSD50K,train,90565,90565.wav,"Cowbell,Bell",other_candidate__fsd50k__train__90565__0097.wav,247ab417178fc027042f53b8e4ade655c6fd4907839b1cf3bfe86175d64c2a9f,1,0.9044381976127625,glass_breaking,0,glass_breaking,0.9044381976127625,0.008220279589295387,0.9044381976127625,0.01369127631187439,0.05670733377337456,0.016427502036094666,0.0005154031096026301
train,tonal_alarm,FSD50K,train,215819,215819.wav,"Telephone,Alarm",other_candidate__fsd50k__train__215819__0098.wav,4923060bf613bf7cb23a77a4a8a7792c9bdeb7d95d3463f31d52e20fd0ff80b7,13,0.8460834622383118,siren,9,siren,0.5079981088638306,0.1621003895998001,0.018821237608790398,0.061186112463474274,0.5079981088638306,0.20517286658287048,0.04472128674387932
train,tonal_alarm,FSD50K,train,369841,369841.wav,"Telephone,Alarm",other_candidate__fsd50k__train__369841__0099.wav,e48906a404cf18b82f539a287e43039af3407716b50d7e3dd1c5c090a233e1b7,13,0.9573405981063843,siren,6,siren,0.6413336396217346,0.02293187752366066,0.07839231938123703,0.04024198278784752,0.6413336396217346,0.20444689691066742,0.012653256766498089
train,tonal_alarm,FSD50K,train,414008,414008.wav,"Telephone,Alarm",other_candidate__fsd50k__train__414008__0100.wav,399685b4889aad6c122fe7101a0e557bf1c4dae135d9a1655feed4a44ae3c7a4,2,0.7084454894065857,glass_breaking,0,glass_breaking,0.5828836560249329,0.03929494321346283,0.5828836560249329,0.12785254418849945,0.15428704023361206,0.033377498388290405,0.06230422481894493
train,tonal_alarm,FSD50K,train,151590,151590.wav,Squeak,other_candidate__fsd50k__train__151590__0101.wav,b9f15d00b77ab85cd023ddaa0907bef06a949be9284c64676f5c87211c58a799,9,0.8251819014549255,siren,7,speech,0.27557072043418884,0.09012405574321747,0.18801525235176086,0.12760218977928162,0.2721468508243561,0.27557072043418884,0.04654097184538841
train,tonal_alarm,FSD50K,train,249513,249513.wav,"Telephone,Alarm",other_candidate__fsd50k__train__249513__0102.wav,a4865613a2752ee4b65bbac8763f84f3dcfd611cf44cb82ae9cc25c8eb868a77,6,0.9362947940826416,thunderstorm,1,thunderstorm,0.813541829586029,0.006730405148118734,0.014354150742292404,0.08539986610412598,0.06868381053209305,0.011289920657873154,0.813541829586029
train,tonal_alarm,FSD50K,train,29724,29724.wav,"Vehicle_horn_and_car_horn_and_honking,Car,Motor_vehicle_(road),Vehicle,Alarm",other_candidate__fsd50k__train__29724__0103.wav,de2f9f57da26077c0ad6ede2c3fe1834200e821b2e2b1a048c3a5e7b856335a6,1,0.845065176486969,siren,0,siren,0.845065176486969,0.0034453740809112787,0.02130652591586113,0.03548705205321312,0.845065176486969,0.0762791559100151,0.018416643142700195
train,tonal_alarm,FSD50K,train,167545,167545.wav,"Ringtone,Telephone,Alarm",other_candidate__fsd50k__train__167545__0104.wav,d0701d6a0b5a9e9fd575bc1d37e54f20777281e2f91ae3b265f1f643c64db08b,9,0.7665747404098511,glass_breaking,2,glass_breaking,0.4336690902709961,0.018322894349694252,0.4336690902709961,0.1778818964958191,0.2967929542064667,0.05538023263216019,0.01795295439660549
train,tonal_alarm,FSD50K,train,178439,178439.wav,"Telephone,Alarm",other_candidate__fsd50k__train__178439__0105.wav,617d769db616ab80745866325a98e29fa531a7dee33041dc6f85dad8cf323713,1,0.4662683606147766,thunderstorm,0,thunderstorm,0.4662683606147766,0.06059080362319946,0.14008569717407227,0.06059080362319946,0.012192248366773129,0.2602721154689789,0.4662683606147766
train,tonal_alarm,FSD50K,train,209698,209698.wav,"Tick-tock,Alarm,Clock,Mechanisms",other_candidate__fsd50k__train__209698__0106.wav,ce17fdcf25bb468d7e7f5f0650d04136d3dc47da0d43c52701f761712145f082,13,0.610617995262146,speech,0,glass_breaking,0.4430958032608032,0.07543182373046875,0.4430958032608032,0.07273279875516891,0.060019612312316895,0.1962714046239853,0.15244857966899872
train,tonal_alarm,FSD50K,train,24236,24236.wav,Alarm,other_candidate__fsd50k__train__24236__0107.wav,1921a220f5c82e7e8fca993adb96179e3c53654ae11e660f451008f0709a2181,6,0.9712554216384888,siren,3,siren,0.6628078818321228,0.06827514618635178,0.06229521706700325,0.01702587679028511,0.6628078818321228,0.1779095083475113,0.011686377227306366
train,tonal_alarm,ESC-50,fold_3,117793,3-117793-A-37.wav,clock_alarm,other_candidate__esc50__fold_3__117793__0108.wav,403a522c137b94195bdf3d9175aa3432a76018e41fd049f74cbd6da900f38cd4,2,0.9596261978149414,siren,1,siren,0.9316409826278687,0.000266951450612396,0.0027859872207045555,0.0049562277272343636,0.9316409826278687,0.060010332614183426,0.00033951469231396914
train,tonal_alarm,FSD50K,train,383602,383602.wav,"Bicycle_bell,Bicycle,Vehicle,Alarm,Bell",other_candidate__fsd50k__train__383602__0109.wav,be59cc762491aebc994959b41be62516fbb7562f6545d9380824639f35af5c71,2,0.9390321373939514,glass_breaking,0,glass_breaking,0.5164491534233093,0.01679251529276371,0.5164491534233093,0.09018693119287491,0.30238884687423706,0.03944867476820946,0.034733932465314865
train,tonal_alarm,FSD50K,train,337657,337657.wav,"Telephone,Alarm",other_candidate__fsd50k__train__337657__0110.wav,41a24437695ca0d8454f350a540dfdbb1303a8424c7f7d0cfd51a11d6514b3e4,1,0.9308245778083801,siren,0,siren,0.9308245778083801,0.0003302966943010688,0.00204258575104177,0.04690023884177208,0.9308245778083801,0.019559720531105995,0.00034255447098985314
train,tonal_alarm,FSD50K,train,182351,182351.wav,Alarm,other_candidate__fsd50k__train__182351__0111.wav,acf87df11857cf50d85502a3e15230d2be33f72eadccf1863f4bd780044a8966,1,0.6488625407218933,siren,0,siren,0.6488625407218933,0.004248452838510275,0.05856906250119209,0.23390427231788635,0.6488625407218933,0.04219282418489456,0.012222805991768837
train,tonal_alarm,FSD50K,train,51700,51700.wav,"Chime,Bell",other_candidate__fsd50k__train__51700__0112.wav,15a394ad46a4b63fd404cba29bec7a1477be00ed5a86d37db9324fb2760fbd3f,11,0.9604383707046509,glass_breaking,8,glass_breaking,0.8018518686294556,0.003265523351728916,0.8018518686294556,0.10445602238178253,0.030789213255047798,0.024385320022702217,0.035252127796411514
train,tonal_alarm,FSD50K,train,135613,135613.wav,Alarm,other_candidate__fsd50k__train__135613__0113.wav,77e300ec68ba0102e85d94e0843aba383f15b726445e85ecd0fc47b2e3682771,5,0.9943010807037354,siren,2,siren,0.9009555578231812,0.022051677107810974,0.004834956489503384,0.003026275895535946,0.9009555578231812,0.06850643455982208,0.0006251019658520818
train,tonal_alarm,FSD50K,train,254507,254507.wav,"Vehicle_horn_and_car_horn_and_honking,Motor_vehicle_(road),Car,Vehicle,Alarm",other_candidate__fsd50k__train__254507__0114.wav,2a8f93e0cce245c5a2fa921838ba52899ee7763483c76cc642d11cfaf8732eb7,13,0.9959873557090759,siren,5,siren,0.458213210105896,0.005696841049939394,0.03970932960510254,0.14850980043411255,0.458213210105896,0.0940769612789154,0.25379377603530884
train,tonal_alarm,FSD50K,train,104098,104098.wav,Squeak,other_candidate__fsd50k__train__104098__0115.wav,280f1e9a07e8288c53433aa2ac469c9fc634a1dcb59ffacf040c17eaf103fbf0,2,0.4292125403881073,glass_breaking,0,glass_breaking,0.36266636848449707,0.0512700080871582,0.36266636848449707,0.17725546658039093,0.08973754197359085,0.29502788186073303,0.024042749777436256
train,tonal_alarm,FSD50K,train,110413,110413.wav,"Church_bell,Percussion,Musical_instrument,Music,Bell",other_candidate__fsd50k__train__110413__0116.wav,7c001032325943d4b4386be95918aa73d6c6ccb79ee12a8a823bf5a6e8cea263,7,0.673596203327179,siren,3,siren,0.47168660163879395,0.1303292214870453,0.08368395268917084,0.09752053022384644,0.47168660163879395,0.07597945630550385,0.14080022275447845
train,tonal_alarm,FSD50K,train,393524,393524.wav,Alarm,other_candidate__fsd50k__train__393524__0117.wav,8b86ebb44230293c699e380bc66fa0feec89926ee00e52a709265a2220bd939e,13,0.8208320736885071,siren,9,siren,0.4688248932361603,0.03334979712963104,0.2848917543888092,0.0722256451845169,0.4688248932361603,0.09957563877105713,0.041132256388664246
train,tonal_alarm,FSD50K,train,234178,234178.wav,Squeak,other_candidate__fsd50k__train__234178__0118.wav,14ba665e35a461591da60679f3dca1216dd472156689c0553e64af2608254989,10,0.9311307072639465,gunshot_gunfire,9,gunshot_gunfire,0.3668283522129059,0.1093524843454361,0.08521374315023422,0.3668283522129059,0.14688655734062195,0.19554537534713745,0.09617345035076141
train,tonal_alarm,FSD50K,train,104097,104097.wav,"Squeak,Screech",other_candidate__fsd50k__train__104097__0119.wav,3b757d9a8473733ee066693968d9c829b6c7a993557791672ae5e591ab31c127,2,0.9333523511886597,siren,0,siren,0.7806874513626099,0.006100251339375973,0.05453493073582649,0.007110861130058765,0.7806874513626099,0.1506584882736206,0.0009080964955501258
train,impulsive,FSD50K,train,164571,164571.wav,"Knock,Door,Domestic_sounds_and_home_sounds",other_candidate__fsd50k__train__164571__0120.wav,e300611e9287ec0554921dc9bd75390c338bf40b905dec1f2d77436df38c3661,1,0.905965268611908,gunshot_gunfire,0,gunshot_gunfire,0.905965268611908,0.00046281045069918036,0.026426274329423904,0.905965268611908,0.00046281045069918036,0.009879774414002895,0.05680309236049652
